PROJECT	proj_dbid	proj_gen_tech	proj_load_zone	proj_connect_cost_per_mw	proj_capacity_limit_mw	proj_variable_om
Oahu_CentralPV_691_na	.	CentralPV	Oahu	15079925.52	14.97930961	.
Oahu_CentralPV_692_na	.	CentralPV	Oahu	15082984.56	22.88967593	.
Oahu_CentralPV_693_na	.	CentralPV	Oahu	16429608.88	0.023841045	.
Oahu_CentralPV_694_na	.	CentralPV	Oahu	16252847.32	5.222351739	.
Oahu_CentralPV_695_na	.	CentralPV	Oahu	16133419.55	3.037562613	.
Oahu_CentralPV_696_na	.	CentralPV	Oahu	16074966.04	10.35352062	.
Oahu_CentralPV_697_na	.	CentralPV	Oahu	16077777.48	11.66328459	.
Oahu_CentralPV_698_na	.	CentralPV	Oahu	17625000.48	1.292884094	.
Oahu_CentralPV_699_na	.	CentralPV	Oahu	17404607.98	4.751232377	.
Oahu_CentralPV_69_na	.	CentralPV	Oahu	24808152.29	6.134650754	.
Oahu_CentralPV_6_na	.	CentralPV	Oahu	36592344.27	0.02829969	.
Oahu_CentralPV_700_na	.	CentralPV	Oahu	17070055.8	10.0402128	.
Oahu_CentralPV_701_na	.	CentralPV	Oahu	17072644.98	32.6447339	.
Oahu_CentralPV_702_na	.	CentralPV	Oahu	17131984.23	2.232	.
Oahu_CentralPV_703_na	.	CentralPV	Oahu	18600755.75	28.88185482	.
Oahu_CentralPV_704_na	.	CentralPV	Oahu	18392000.79	63.87185432	.
Oahu_CentralPV_705_na	.	CentralPV	Oahu	18234158.29	14.49542735	.
Oahu_CentralPV_706_na	.	CentralPV	Oahu	18127672.49	8.91381528	.
Oahu_CentralPV_707_na	.	CentralPV	Oahu	18075553.36	4.43227428	.
Oahu_CentralPV_708_na	.	CentralPV	Oahu	19569463.94	44.43820047	.
Oahu_CentralPV_709_na	.	CentralPV	Oahu	19371092.93	83.58783253	.
Oahu_CentralPV_70_na	.	CentralPV	Oahu	24888770.08	30.72289128	.
Oahu_CentralPV_710_na	.	CentralPV	Oahu	19221233.72	45.99236865	.
Oahu_CentralPV_711_na	.	CentralPV	Oahu	19120186.62	2.228944239	.
Oahu_CentralPV_712_na	.	CentralPV	Oahu	20777635.43	0.91075365	.
Oahu_CentralPV_713_na	.	CentralPV	Oahu	20540743.84	44.02847817	.
Oahu_CentralPV_714_na	.	CentralPV	Oahu	20351783.8	71.01945013	.
Oahu_CentralPV_715_na	.	CentralPV	Oahu	20209139.45	14.34789701	.
Oahu_CentralPV_716_na	.	CentralPV	Oahu	20112996.69	0.648660258	.
Oahu_CentralPV_717_na	.	CentralPV	Oahu	21740592.37	27.35425225	.
Oahu_CentralPV_718_na	.	CentralPV	Oahu	21514247.62	82.75197276	.
Oahu_CentralPV_719_na	.	CentralPV	Oahu	21333853.39	61.3605347	.
Oahu_CentralPV_71_na	.	CentralPV	Oahu	25007294.58	54.98563844	.
Oahu_CentralPV_720_na	.	CentralPV	Oahu	21197759.86	0.004001535	.
Oahu_CentralPV_721_na	.	CentralPV	Oahu	23962208.65	0.243	.
Oahu_CentralPV_722_na	.	CentralPV	Oahu	23258483.51	4.19117328	.
Oahu_CentralPV_723_na	.	CentralPV	Oahu	22706368.6	21.01068149	.
Oahu_CentralPV_724_na	.	CentralPV	Oahu	22489686.93	48.33979227	.
Oahu_CentralPV_725_na	.	CentralPV	Oahu	22317120.16	5.793638637	.
Oahu_CentralPV_726_na	.	CentralPV	Oahu	25269643.28	1.77926346	.
Oahu_CentralPV_727_na	.	CentralPV	Oahu	24881860.05	4.73673654	.
Oahu_CentralPV_728_na	.	CentralPV	Oahu	24523756.22	0.6121836	.
Oahu_CentralPV_729_na	.	CentralPV	Oahu	24204772.66	22.88064312	.
Oahu_CentralPV_72_na	.	CentralPV	Oahu	25165830.84	60.87137166	.
Oahu_CentralPV_730_na	.	CentralPV	Oahu	23674619.53	0.801	.
Oahu_CentralPV_731_na	.	CentralPV	Oahu	23466820.85	1.22119875	.
Oahu_CentralPV_73_na	.	CentralPV	Oahu	25860410.3	38.89296437	.
Oahu_CentralPV_74_na	.	CentralPV	Oahu	26161493.59	85.32434818	.
Oahu_CentralPV_75_na	.	CentralPV	Oahu	26499747.11	28.09648638	.
Oahu_CentralPV_76_na	.	CentralPV	Oahu	26866401.61	33.82545486	.
Oahu_CentralPV_77_na	.	CentralPV	Oahu	27268375.03	37.89661735	.
Oahu_CentralPV_78_na	.	CentralPV	Oahu	27695401.31	0.197768849	.
Oahu_CentralPV_79_na	.	CentralPV	Oahu	30812925.52	0.09	.
Oahu_CentralPV_7_na	.	CentralPV	Oahu	33727223.47	15.29255669	.
Oahu_CentralPV_80_na	.	CentralPV	Oahu	31416029.01	1.8745794	.
Oahu_CentralPV_81_na	.	CentralPV	Oahu	32031741.21	22.88147675	.
Oahu_CentralPV_82_na	.	CentralPV	Oahu	32665565.71	83.7343434	.
Oahu_CentralPV_83_na	.	CentralPV	Oahu	33323875.65	88.6217005	.
Oahu_CentralPV_84_na	.	CentralPV	Oahu	33991051.78	15.68689132	.
Oahu_CentralPV_85_na	.	CentralPV	Oahu	23772561.52	6.57669834	.
Oahu_CentralPV_86_na	.	CentralPV	Oahu	23814860.61	7.296239206	.
Oahu_CentralPV_87_na	.	CentralPV	Oahu	23898891.3	45.27361532	.
Oahu_CentralPV_88_na	.	CentralPV	Oahu	24022361.41	41.62977887	.
Oahu_CentralPV_89_na	.	CentralPV	Oahu	24187415.77	64.45967202	.
Oahu_CentralPV_8_na	.	CentralPV	Oahu	34842603.69	12.08055423	.
Oahu_CentralPV_90_na	.	CentralPV	Oahu	24389585.61	9.915849733	.
Oahu_CentralPV_91_na	.	CentralPV	Oahu	24909471.11	4.184891822	.
Oahu_CentralPV_92_na	.	CentralPV	Oahu	25221967.41	5.346892265	.
Oahu_CentralPV_93_na	.	CentralPV	Oahu	25952522.12	1.102326075	.
Oahu_CentralPV_94_na	.	CentralPV	Oahu	30638601.31	1.175816022	.
Oahu_CentralPV_95_na	.	CentralPV	Oahu	31269673.55	40.41833169	.
Oahu_CentralPV_96_na	.	CentralPV	Oahu	31918681.91	79.6298382	.
Oahu_CentralPV_97_na	.	CentralPV	Oahu	32592128.4	88.6220863	.
Oahu_CentralPV_98_na	.	CentralPV	Oahu	33274025.75	28.60820879	.
Oahu_CentralPV_99_na	.	CentralPV	Oahu	22902469.94	1.12763565	.
Oahu_CentralPV_9_na	.	CentralPV	Oahu	35260442.53	16.47499238	.
Oahu_CentralTrackingPV_100_na	.	CentralTrackingPV	Oahu	52000.0	0.3947287806	.
Oahu_CentralTrackingPV_101_na	.	CentralTrackingPV	Oahu	52000.0	11.9222451054	.
Oahu_CentralTrackingPV_102_na	.	CentralTrackingPV	Oahu	52000.0	4.9701129828	.
Oahu_CentralTrackingPV_103_na	.	CentralTrackingPV	Oahu	52000.0	0.5788053264	.
Oahu_CentralTrackingPV_104_na	.	CentralTrackingPV	Oahu	52000.0	1.16405811396	.
Oahu_CentralTrackingPV_105_na	.	CentralTrackingPV	Oahu	52000.0	1.77027267934	.
Oahu_CentralTrackingPV_106_na	.	CentralTrackingPV	Oahu	52000.0	0.12884844	.
Oahu_CentralTrackingPV_107_na	.	CentralTrackingPV	Oahu	52000.0	4.43506384751	.
Oahu_CentralTrackingPV_108_na	.	CentralTrackingPV	Oahu	52000.0	56.6328585211	.
Oahu_CentralTrackingPV_109_na	.	CentralTrackingPV	Oahu	52000.0	54.8836099594	.
Oahu_CentralTrackingPV_10_na	.	CentralTrackingPV	Oahu	52000.0	0.4975070352	.
Oahu_CentralTrackingPV_110_na	.	CentralTrackingPV	Oahu	52000.0	57.356603278	.
Oahu_CentralTrackingPV_111_na	.	CentralTrackingPV	Oahu	52000.0	14.1857065056	.
Oahu_CentralTrackingPV_112_na	.	CentralTrackingPV	Oahu	52000.0	4.2351632568	.
Oahu_CentralTrackingPV_113_na	.	CentralTrackingPV	Oahu	52000.0	6.7886121156	.
Oahu_CentralTrackingPV_114_na	.	CentralTrackingPV	Oahu	52000.0	0.395096259079	.
Oahu_CentralTrackingPV_115_na	.	CentralTrackingPV	Oahu	52000.0	0.37632	.
Oahu_CentralTrackingPV_116_na	.	CentralTrackingPV	Oahu	52000.0	5.2323289956	.
Oahu_CentralTrackingPV_117_na	.	CentralTrackingPV	Oahu	52000.0	20.2308066274	.
Oahu_CentralTrackingPV_118_na	.	CentralTrackingPV	Oahu	52000.0	6.3852120402	.
Oahu_CentralTrackingPV_119_na	.	CentralTrackingPV	Oahu	52000.0	0.01764	.
Oahu_CentralTrackingPV_11_na	.	CentralTrackingPV	Oahu	52000.0	23.1784529147	.
Oahu_CentralTrackingPV_120_na	.	CentralTrackingPV	Oahu	52000.0	4.67653344749	.
Oahu_CentralTrackingPV_121_na	.	CentralTrackingPV	Oahu	52000.0	42.3195578089	.
Oahu_CentralTrackingPV_122_na	.	CentralTrackingPV	Oahu	52000.0	29.1763219188	.
Oahu_CentralTrackingPV_123_na	.	CentralTrackingPV	Oahu	52000.0	36.0569955245	.
Oahu_CentralTrackingPV_124_na	.	CentralTrackingPV	Oahu	52000.0	11.9228704375	.
Oahu_CentralTrackingPV_125_na	.	CentralTrackingPV	Oahu	52000.0	0.482322288	.
Oahu_CentralTrackingPV_126_na	.	CentralTrackingPV	Oahu	52000.0	0.593110014	.
Oahu_CentralTrackingPV_127_na	.	CentralTrackingPV	Oahu	52000.0	6.8532580998	.
Oahu_CentralTrackingPV_128_na	.	CentralTrackingPV	Oahu	52000.0	0.18816	.
Oahu_CentralTrackingPV_129_na	.	CentralTrackingPV	Oahu	52000.0	0.9782066784	.
Oahu_CentralTrackingPV_12_na	.	CentralTrackingPV	Oahu	52000.0	16.0233684408	.
Oahu_CentralTrackingPV_130_na	.	CentralTrackingPV	Oahu	52000.0	2.63685706276	.
Oahu_CentralTrackingPV_131_na	.	CentralTrackingPV	Oahu	52000.0	2.4108	.
Oahu_CentralTrackingPV_132_na	.	CentralTrackingPV	Oahu	52000.0	1.1612274408	.
Oahu_CentralTrackingPV_133_na	.	CentralTrackingPV	Oahu	52000.0	1.17599120646	.
Oahu_CentralTrackingPV_134_na	.	CentralTrackingPV	Oahu	52000.0	4.76409623777	.
Oahu_CentralTrackingPV_135_na	.	CentralTrackingPV	Oahu	52000.0	2.8782130776	.
Oahu_CentralTrackingPV_136_na	.	CentralTrackingPV	Oahu	52000.0	53.5032161672	.
Oahu_CentralTrackingPV_137_na	.	CentralTrackingPV	Oahu	52000.0	47.9379307134	.
Oahu_CentralTrackingPV_138_na	.	CentralTrackingPV	Oahu	52000.0	48.9653774291	.
Oahu_CentralTrackingPV_139_na	.	CentralTrackingPV	Oahu	52000.0	34.771847313	.
Oahu_CentralTrackingPV_13_na	.	CentralTrackingPV	Oahu	52000.0	0.1125605754	.
Oahu_CentralTrackingPV_140_na	.	CentralTrackingPV	Oahu	52000.0	7.35449854692e-05	.
Oahu_CentralTrackingPV_141_na	.	CentralTrackingPV	Oahu	52000.0	1.0413651696	.
Oahu_CentralTrackingPV_142_na	.	CentralTrackingPV	Oahu	52000.0	0.6333719616	.
Oahu_CentralTrackingPV_143_na	.	CentralTrackingPV	Oahu	52000.0	2.353052667	.
Oahu_CentralTrackingPV_144_na	.	CentralTrackingPV	Oahu	52000.0	2.395257396	.
Oahu_CentralTrackingPV_145_na	.	CentralTrackingPV	Oahu	52000.0	7.8123335808	.
Oahu_CentralTrackingPV_146_na	.	CentralTrackingPV	Oahu	52000.0	1.2316525242	.
Oahu_CentralTrackingPV_147_na	.	CentralTrackingPV	Oahu	52000.0	27.2694768444	.
Oahu_CentralTrackingPV_148_na	.	CentralTrackingPV	Oahu	52000.0	37.517222941	.
Oahu_CentralTrackingPV_149_na	.	CentralTrackingPV	Oahu	52000.0	40.4013310714	.
Oahu_CentralTrackingPV_14_na	.	CentralTrackingPV	Oahu	52000.0	0.9078443052	.
Oahu_CentralTrackingPV_150_na	.	CentralTrackingPV	Oahu	52000.0	42.6408760184	.
Oahu_CentralTrackingPV_151_na	.	CentralTrackingPV	Oahu	52000.0	45.5410163275	.
Oahu_CentralTrackingPV_152_na	.	CentralTrackingPV	Oahu	52000.0	24.1922501512	.
Oahu_CentralTrackingPV_153_na	.	CentralTrackingPV	Oahu	52000.0	23.7090681542	.
Oahu_CentralTrackingPV_154_na	.	CentralTrackingPV	Oahu	52000.0	2.8273771554	.
Oahu_CentralTrackingPV_155_na	.	CentralTrackingPV	Oahu	52000.0	0.7626374406	.
Oahu_CentralTrackingPV_156_na	.	CentralTrackingPV	Oahu	52000.0	1.61284338272	.
Oahu_CentralTrackingPV_157_na	.	CentralTrackingPV	Oahu	52000.0	5.31824701346	.
Oahu_CentralTrackingPV_158_na	.	CentralTrackingPV	Oahu	52000.0	2.82988931543	.
Oahu_CentralTrackingPV_159_na	.	CentralTrackingPV	Oahu	52000.0	0.00588	.
Oahu_CentralTrackingPV_15_na	.	CentralTrackingPV	Oahu	52000.0	10.4549208994	.
Oahu_CentralTrackingPV_160_na	.	CentralTrackingPV	Oahu	52000.0	0.6468	.
Oahu_CentralTrackingPV_161_na	.	CentralTrackingPV	Oahu	52000.0	0.3587690232	.
Oahu_CentralTrackingPV_162_na	.	CentralTrackingPV	Oahu	52000.0	0.22932	.
Oahu_CentralTrackingPV_163_na	.	CentralTrackingPV	Oahu	52000.0	0.5518712808	.
Oahu_CentralTrackingPV_164_na	.	CentralTrackingPV	Oahu	52000.0	0.5155498152	.
Oahu_CentralTrackingPV_165_na	.	CentralTrackingPV	Oahu	52000.0	10.859431648	.
Oahu_CentralTrackingPV_166_na	.	CentralTrackingPV	Oahu	52000.0	35.4822872116	.
Oahu_CentralTrackingPV_167_na	.	CentralTrackingPV	Oahu	52000.0	27.937765522	.
Oahu_CentralTrackingPV_168_na	.	CentralTrackingPV	Oahu	52000.0	44.5910680883	.
Oahu_CentralTrackingPV_169_na	.	CentralTrackingPV	Oahu	52000.0	34.9073210195	.
Oahu_CentralTrackingPV_16_na	.	CentralTrackingPV	Oahu	52000.0	10.3428610177	.
Oahu_CentralTrackingPV_170_na	.	CentralTrackingPV	Oahu	52000.0	35.107567089	.
Oahu_CentralTrackingPV_171_na	.	CentralTrackingPV	Oahu	52000.0	43.1873661761	.
Oahu_CentralTrackingPV_172_na	.	CentralTrackingPV	Oahu	52000.0	50.4052878756	.
Oahu_CentralTrackingPV_173_na	.	CentralTrackingPV	Oahu	52000.0	37.4718124889	.
Oahu_CentralTrackingPV_174_na	.	CentralTrackingPV	Oahu	52000.0	0.6432654438	.
Oahu_CentralTrackingPV_175_na	.	CentralTrackingPV	Oahu	52000.0	3.16857740186	.
Oahu_CentralTrackingPV_176_na	.	CentralTrackingPV	Oahu	52000.0	11.2631254529	.
Oahu_CentralTrackingPV_177_na	.	CentralTrackingPV	Oahu	52000.0	9.68181794664	.
Oahu_CentralTrackingPV_178_na	.	CentralTrackingPV	Oahu	52000.0	0.7938	.
Oahu_CentralTrackingPV_179_na	.	CentralTrackingPV	Oahu	52000.0	0.04116	.
Oahu_CentralTrackingPV_17_na	.	CentralTrackingPV	Oahu	52000.0	29.112698202	.
Oahu_CentralTrackingPV_180_na	.	CentralTrackingPV	Oahu	52000.0	0.00588	.
Oahu_CentralTrackingPV_181_na	.	CentralTrackingPV	Oahu	52000.0	0.01176	.
Oahu_CentralTrackingPV_182_na	.	CentralTrackingPV	Oahu	52000.0	0.6511666644	.
Oahu_CentralTrackingPV_183_na	.	CentralTrackingPV	Oahu	52000.0	15.601394298	.
Oahu_CentralTrackingPV_184_na	.	CentralTrackingPV	Oahu	52000.0	10.0608424644	.
Oahu_CentralTrackingPV_185_na	.	CentralTrackingPV	Oahu	52000.0	0.960219383844	.
Oahu_CentralTrackingPV_186_na	.	CentralTrackingPV	Oahu	52000.0	14.1297825371	.
Oahu_CentralTrackingPV_187_na	.	CentralTrackingPV	Oahu	52000.0	37.8265104235	.
Oahu_CentralTrackingPV_188_na	.	CentralTrackingPV	Oahu	52000.0	31.1387795452	.
Oahu_CentralTrackingPV_189_na	.	CentralTrackingPV	Oahu	52000.0	31.0255201906	.
Oahu_CentralTrackingPV_18_na	.	CentralTrackingPV	Oahu	52000.0	40.3201406076	.
Oahu_CentralTrackingPV_190_na	.	CentralTrackingPV	Oahu	52000.0	53.092442419	.
Oahu_CentralTrackingPV_191_na	.	CentralTrackingPV	Oahu	52000.0	19.4827487526	.
Oahu_CentralTrackingPV_192_na	.	CentralTrackingPV	Oahu	52000.0	39.5842420495	.
Oahu_CentralTrackingPV_193_na	.	CentralTrackingPV	Oahu	52000.0	32.7698205794	.
Oahu_CentralTrackingPV_194_na	.	CentralTrackingPV	Oahu	52000.0	54.2660584376	.
Oahu_CentralTrackingPV_195_na	.	CentralTrackingPV	Oahu	52000.0	40.9922556011	.
Oahu_CentralTrackingPV_196_na	.	CentralTrackingPV	Oahu	52000.0	21.834387162	.
Oahu_CentralTrackingPV_197_na	.	CentralTrackingPV	Oahu	52000.0	2.54552451216	.
Oahu_CentralTrackingPV_198_na	.	CentralTrackingPV	Oahu	52000.0	9.27400947648	.
Oahu_CentralTrackingPV_199_na	.	CentralTrackingPV	Oahu	52000.0	16.9487427018	.
Oahu_CentralTrackingPV_19_na	.	CentralTrackingPV	Oahu	52000.0	1.47649107253	.
Oahu_CentralTrackingPV_1_na	.	CentralTrackingPV	Oahu	52000.0	0.0941383884	.
Oahu_CentralTrackingPV_200_na	.	CentralTrackingPV	Oahu	52000.0	6.89328956904	.
Oahu_CentralTrackingPV_201_na	.	CentralTrackingPV	Oahu	52000.0	3.1684930562	.
Oahu_CentralTrackingPV_202_na	.	CentralTrackingPV	Oahu	52000.0	4.6390824186	.
Oahu_CentralTrackingPV_203_na	.	CentralTrackingPV	Oahu	52000.0	0.8213961042	.
Oahu_CentralTrackingPV_204_na	.	CentralTrackingPV	Oahu	52000.0	1.34639502354	.
Oahu_CentralTrackingPV_205_na	.	CentralTrackingPV	Oahu	52000.0	3.49335793178	.
Oahu_CentralTrackingPV_206_na	.	CentralTrackingPV	Oahu	52000.0	12.7148525003	.
Oahu_CentralTrackingPV_207_na	.	CentralTrackingPV	Oahu	52000.0	8.70238014912	.
Oahu_CentralTrackingPV_208_na	.	CentralTrackingPV	Oahu	52000.0	15.3557639718	.
Oahu_CentralTrackingPV_209_na	.	CentralTrackingPV	Oahu	52000.0	11.4799370759	.
Oahu_CentralTrackingPV_20_na	.	CentralTrackingPV	Oahu	52000.0	1.9917673272	.
Oahu_CentralTrackingPV_210_na	.	CentralTrackingPV	Oahu	52000.0	8.2075795074	.
Oahu_CentralTrackingPV_211_na	.	CentralTrackingPV	Oahu	52000.0	0.10584	.
Oahu_CentralTrackingPV_212_na	.	CentralTrackingPV	Oahu	52000.0	1.9618440954	.
Oahu_CentralTrackingPV_213_na	.	CentralTrackingPV	Oahu	52000.0	23.5114482574	.
Oahu_CentralTrackingPV_214_na	.	CentralTrackingPV	Oahu	52000.0	22.1966441306	.
Oahu_CentralTrackingPV_215_na	.	CentralTrackingPV	Oahu	52000.0	16.957035601	.
Oahu_CentralTrackingPV_216_na	.	CentralTrackingPV	Oahu	52000.0	50.9976948944	.
Oahu_CentralTrackingPV_217_na	.	CentralTrackingPV	Oahu	52000.0	56.1318020592	.
Oahu_CentralTrackingPV_218_na	.	CentralTrackingPV	Oahu	52000.0	27.9666438248	.
Oahu_CentralTrackingPV_219_na	.	CentralTrackingPV	Oahu	52000.0	41.379991186	.
Oahu_CentralTrackingPV_21_na	.	CentralTrackingPV	Oahu	52000.0	0.079941724926	.
Oahu_CentralTrackingPV_220_na	.	CentralTrackingPV	Oahu	52000.0	32.9063218688	.
Oahu_CentralTrackingPV_221_na	.	CentralTrackingPV	Oahu	52000.0	32.9355317214	.
Oahu_CentralTrackingPV_222_na	.	CentralTrackingPV	Oahu	52000.0	20.3045544694	.
Oahu_CentralTrackingPV_223_na	.	CentralTrackingPV	Oahu	52000.0	26.599231538	.
Oahu_CentralTrackingPV_224_na	.	CentralTrackingPV	Oahu	52000.0	35.5218952032	.
Oahu_CentralTrackingPV_225_na	.	CentralTrackingPV	Oahu	52000.0	52.5369080275	.
Oahu_CentralTrackingPV_226_na	.	CentralTrackingPV	Oahu	52000.0	34.978560524	.
Oahu_CentralTrackingPV_227_na	.	CentralTrackingPV	Oahu	52000.0	29.2678498636	.
Oahu_CentralTrackingPV_228_na	.	CentralTrackingPV	Oahu	52000.0	11.7469015238	.
Oahu_CentralTrackingPV_229_na	.	CentralTrackingPV	Oahu	52000.0	2.61394515001	.
Oahu_CentralTrackingPV_22_na	.	CentralTrackingPV	Oahu	52000.0	40.8631326474	.
Oahu_CentralTrackingPV_230_na	.	CentralTrackingPV	Oahu	52000.0	0.00513348574637	.
Oahu_CentralTrackingPV_231_na	.	CentralTrackingPV	Oahu	52000.0	0.5967158946	.
Oahu_CentralTrackingPV_232_na	.	CentralTrackingPV	Oahu	52000.0	13.0569439207	.
Oahu_CentralTrackingPV_233_na	.	CentralTrackingPV	Oahu	52000.0	15.1286639893	.
Oahu_CentralTrackingPV_234_na	.	CentralTrackingPV	Oahu	52000.0	21.2343866288	.
Oahu_CentralTrackingPV_235_na	.	CentralTrackingPV	Oahu	52000.0	7.29100104432	.
Oahu_CentralTrackingPV_236_na	.	CentralTrackingPV	Oahu	52000.0	26.5955516694	.
Oahu_CentralTrackingPV_237_na	.	CentralTrackingPV	Oahu	52000.0	27.3954184064	.
Oahu_CentralTrackingPV_238_na	.	CentralTrackingPV	Oahu	52000.0	41.8888211137	.
Oahu_CentralTrackingPV_239_na	.	CentralTrackingPV	Oahu	52000.0	29.8222642032	.
Oahu_CentralTrackingPV_23_na	.	CentralTrackingPV	Oahu	52000.0	16.2218260436	.
Oahu_CentralTrackingPV_240_na	.	CentralTrackingPV	Oahu	52000.0	38.4086346689	.
Oahu_CentralTrackingPV_241_na	.	CentralTrackingPV	Oahu	52000.0	40.3378480688	.
Oahu_CentralTrackingPV_242_na	.	CentralTrackingPV	Oahu	52000.0	41.1265549598	.
Oahu_CentralTrackingPV_243_na	.	CentralTrackingPV	Oahu	52000.0	45.77722894	.
Oahu_CentralTrackingPV_244_na	.	CentralTrackingPV	Oahu	52000.0	42.8826163013	.
Oahu_CentralTrackingPV_245_na	.	CentralTrackingPV	Oahu	52000.0	53.2822321433	.
Oahu_CentralTrackingPV_246_na	.	CentralTrackingPV	Oahu	52000.0	47.2049405503	.
Oahu_CentralTrackingPV_247_na	.	CentralTrackingPV	Oahu	52000.0	12.9631385108	.
Oahu_CentralTrackingPV_248_na	.	CentralTrackingPV	Oahu	52000.0	39.113499369	.
Oahu_CentralTrackingPV_249_na	.	CentralTrackingPV	Oahu	52000.0	56.3545981816	.
Oahu_CentralTrackingPV_24_na	.	CentralTrackingPV	Oahu	52000.0	3.60646455985	.
Oahu_CentralTrackingPV_250_na	.	CentralTrackingPV	Oahu	52000.0	26.2574656932	.
Oahu_CentralTrackingPV_251_na	.	CentralTrackingPV	Oahu	52000.0	47.2687757825	.
Oahu_CentralTrackingPV_252_na	.	CentralTrackingPV	Oahu	52000.0	47.7043419686	.
Oahu_CentralTrackingPV_253_na	.	CentralTrackingPV	Oahu	52000.0	43.1891953265	.
Oahu_CentralTrackingPV_254_na	.	CentralTrackingPV	Oahu	52000.0	26.8607008144	.
Oahu_CentralTrackingPV_255_na	.	CentralTrackingPV	Oahu	52000.0	25.619867611	.
Oahu_CentralTrackingPV_256_na	.	CentralTrackingPV	Oahu	52000.0	34.9483428689	.
Oahu_CentralTrackingPV_257_na	.	CentralTrackingPV	Oahu	52000.0	34.029050727	.
Oahu_CentralTrackingPV_258_na	.	CentralTrackingPV	Oahu	52000.0	41.230396048	.
Oahu_CentralTrackingPV_259_na	.	CentralTrackingPV	Oahu	52000.0	41.9907082426	.
Oahu_CentralTrackingPV_25_na	.	CentralTrackingPV	Oahu	52000.0	31.6190381884	.
Oahu_CentralTrackingPV_260_na	.	CentralTrackingPV	Oahu	52000.0	42.1657246844	.
Oahu_CentralTrackingPV_261_na	.	CentralTrackingPV	Oahu	52000.0	32.630120523	.
Oahu_CentralTrackingPV_262_na	.	CentralTrackingPV	Oahu	52000.0	16.7495738777	.
Oahu_CentralTrackingPV_263_na	.	CentralTrackingPV	Oahu	52000.0	0.247885911252	.
Oahu_CentralTrackingPV_264_na	.	CentralTrackingPV	Oahu	52000.0	0.0354591369401	.
Oahu_CentralTrackingPV_265_na	.	CentralTrackingPV	Oahu	52000.0	0.7938332808	.
Oahu_CentralTrackingPV_266_na	.	CentralTrackingPV	Oahu	52000.0	17.6547777748	.
Oahu_CentralTrackingPV_267_na	.	CentralTrackingPV	Oahu	52000.0	27.2166722394	.
Oahu_CentralTrackingPV_268_na	.	CentralTrackingPV	Oahu	52000.0	28.6700605867	.
Oahu_CentralTrackingPV_269_na	.	CentralTrackingPV	Oahu	52000.0	57.6175111966	.
Oahu_CentralTrackingPV_26_na	.	CentralTrackingPV	Oahu	52000.0	1.7842408416	.
Oahu_CentralTrackingPV_270_na	.	CentralTrackingPV	Oahu	52000.0	43.8913888249	.
Oahu_CentralTrackingPV_271_na	.	CentralTrackingPV	Oahu	52000.0	23.7179218702	.
Oahu_CentralTrackingPV_272_na	.	CentralTrackingPV	Oahu	52000.0	41.5037802152	.
Oahu_CentralTrackingPV_273_na	.	CentralTrackingPV	Oahu	52000.0	55.9541078712	.
Oahu_CentralTrackingPV_274_na	.	CentralTrackingPV	Oahu	52000.0	33.8208568908	.
Oahu_CentralTrackingPV_275_na	.	CentralTrackingPV	Oahu	52000.0	51.1571204869	.
Oahu_CentralTrackingPV_276_na	.	CentralTrackingPV	Oahu	52000.0	43.5838281102	.
Oahu_CentralTrackingPV_277_na	.	CentralTrackingPV	Oahu	52000.0	40.3113024796	.
Oahu_CentralTrackingPV_278_na	.	CentralTrackingPV	Oahu	52000.0	51.3945498595	.
Oahu_CentralTrackingPV_279_na	.	CentralTrackingPV	Oahu	52000.0	41.1167151444	.
Oahu_CentralTrackingPV_27_na	.	CentralTrackingPV	Oahu	52000.0	16.4890234807	.
Oahu_CentralTrackingPV_280_na	.	CentralTrackingPV	Oahu	52000.0	57.9439364095	.
Oahu_CentralTrackingPV_281_na	.	CentralTrackingPV	Oahu	52000.0	41.2180016548	.
Oahu_CentralTrackingPV_282_na	.	CentralTrackingPV	Oahu	52000.0	3.8282767824	.
Oahu_CentralTrackingPV_283_na	.	CentralTrackingPV	Oahu	52000.0	9.42462197208	.
Oahu_CentralTrackingPV_284_na	.	CentralTrackingPV	Oahu	52000.0	52.4385526207	.
Oahu_CentralTrackingPV_285_na	.	CentralTrackingPV	Oahu	52000.0	44.2185711761	.
Oahu_CentralTrackingPV_286_na	.	CentralTrackingPV	Oahu	52000.0	51.6232851876	.
Oahu_CentralTrackingPV_287_na	.	CentralTrackingPV	Oahu	52000.0	57.916097426	.
Oahu_CentralTrackingPV_288_na	.	CentralTrackingPV	Oahu	52000.0	55.9685798507	.
Oahu_CentralTrackingPV_289_na	.	CentralTrackingPV	Oahu	52000.0	27.6593991307	.
Oahu_CentralTrackingPV_28_na	.	CentralTrackingPV	Oahu	52000.0	0.31817709	.
Oahu_CentralTrackingPV_290_na	.	CentralTrackingPV	Oahu	52000.0	38.911885976	.
Oahu_CentralTrackingPV_291_na	.	CentralTrackingPV	Oahu	52000.0	42.4134061781	.
Oahu_CentralTrackingPV_292_na	.	CentralTrackingPV	Oahu	52000.0	34.0182082481	.
Oahu_CentralTrackingPV_293_na	.	CentralTrackingPV	Oahu	52000.0	36.5866948188	.
Oahu_CentralTrackingPV_294_na	.	CentralTrackingPV	Oahu	52000.0	31.516243017	.
Oahu_CentralTrackingPV_295_na	.	CentralTrackingPV	Oahu	52000.0	31.73981223	.
