timepoint_label	lz_demand_mw_as_consumption	DumpPower	LZ_NetDispatch
2008-10-22-04:00	-722.638872833	0.0	722.6388728329998
2008-10-22-05:00	-838.194025079	0.0	838.1940250789999
2008-10-22-06:00	-938.610087545	0.0	938.6100875449999
2008-10-22-07:00	-1007.91172981	0.0	1007.9117298099998
2008-10-22-08:00	-1086.07645419	0.0	1086.0764541899998
2008-10-22-09:00	-1128.95588207	0.0	1128.95588207
2008-10-22-10:00	-1156.14535085	0.0	1156.1453508499999
2008-10-22-11:00	-1179.76398562	0.0	1179.7639856199999
2008-10-22-12:00	-1185.97118714	0.0	1185.9711871399998
2008-10-22-13:00	-1184.82021549	0.0	1184.82021549
2008-10-22-14:00	-1187.92873955	0.0	1187.9287395499998
2008-10-22-15:00	-1177.47200899	0.0	1177.47200899
2008-10-22-16:00	-1160.89669632	0.0	1160.8966963199998
2008-10-22-17:00	-1167.71366666	0.0	1167.7136666599997
2008-10-22-18:00	-1209.01919934	0.0	1209.0191993399997
2008-10-22-19:00	-1149.96768913	0.0	1149.9676891299998
2008-10-22-20:00	-1079.17086444	0.0	1079.1708644399998
2008-10-22-21:00	-980.141851904	0.0	980.1418519039999
2008-10-22-22:00	-867.291873301	0.0	867.2918733009999
2008-10-22-23:00	-771.184419478	0.0	771.1844194779999
2008-11-07-00:00	-695.055900236	0.0	695.0559002359998
2008-11-07-01:00	-669.361673921	0.0	669.361673921
2008-11-07-02:00	-654.360256443	0.0	654.360256443
2008-11-07-03:00	-663.125052671	0.0	663.125052671
2008-11-07-04:00	-720.573067844	0.0	720.5730678439998
2008-11-07-05:00	-846.742376195	0.0	846.7423761949999
2008-11-07-06:00	-956.670796081	0.0	956.6707960809999
2008-11-07-07:00	-1001.40943044	0.0	1001.4094304399998
2008-11-07-08:00	-1067.08127916	0.0	1067.0812791599997
2008-11-07-09:00	-1114.10204354	0.0	1114.10204354
2008-11-07-10:00	-1148.38394733	0.0	1148.3839473299997
2008-11-07-11:00	-1162.72636299	0.0	1162.7263629899999
2008-11-07-12:00	-1171.44192621	0.0	1171.4419262099998
2008-11-07-13:00	-1182.17412146	0.0	1182.1741214599997
2008-11-07-14:00	-1184.08244086	0.0	1184.0824408599997
2008-11-07-15:00	-1174.36348493	0.0	1174.3634849299997
2008-11-07-16:00	-1158.2209424	0.0	1158.2209423999998
2008-11-07-17:00	-1205.95006168	0.0	1205.9500616799999
2008-11-07-18:00	-1215.73794383	0.0	1215.7379438299997
2008-11-07-19:00	-1163.11002021	0.0	1163.1100202099997
2008-11-07-20:00	-1099.02197333	0.0	1099.0219733299998
2008-11-07-21:00	-1011.0693668	0.0	1011.0693667999999
2008-11-07-22:00	-890.054634259	0.0	890.0546342589998
2008-11-07-23:00	-790.100941781	0.0	790.1009417809998
2008-12-04-00:00	-706.053653517	0.0	706.0536535169999
2008-12-04-01:00	-671.02412849	0.0	671.02412849
2008-12-04-02:00	-660.400185824	0.0	660.400185824
2008-12-04-03:00	-677.231269976	0.0	677.231269976
2008-12-04-04:00	-743.414601614	0.0	743.4146016139998
2008-12-04-05:00	-875.987743319	0.0	875.9877433189997
2008-12-04-06:00	-1000.27821203	0.0	1000.2782120299998
2008-12-04-07:00	-1037.60956028	0.0	1037.6095602799999
2008-12-04-08:00	-1083.29262782	0.0	1083.2926278199998
2008-12-04-09:00	-1125.18835619	0.0	1125.18835619
2008-12-04-10:00	-1135.89101163	0.0	1135.8910116299999
2008-12-04-11:00	-1144.1639581	0.0	1144.1639580999997
2008-12-04-12:00	-1142.5309833	0.0	1142.5309832999997
2008-12-04-13:00	-1131.05116683	0.0	1131.05116683
2008-12-04-14:00	-1130.39216501	0.0	1130.3921650099999
2008-12-04-15:00	-1129.86092885	0.0	1129.8609288499997
2008-12-04-16:00	-1136.06813037	0.0	1136.0681303699998
2008-12-04-17:00	-1204.61224476	0.0	1204.61224476
2008-12-04-18:00	-1215.9740221	0.0	1215.9740220999997
2008-12-04-19:00	-1164.24117858	0.0	1164.2411785799998
2008-12-04-20:00	-1095.27402057	0.0	1095.2740205699997
2008-12-04-21:00	-1010.78405552	0.0	1010.7840555199998
2008-12-04-22:00	-892.582749196	0.0	892.5827491959999
2008-12-04-23:00	-775.374988983	0.0	775.3749889829999
2008-12-31-00:00	-679.346247932	0.0	679.346247932
2008-12-31-01:00	-639.890015083	0.0	639.890015083
2008-12-31-02:00	-621.465342533	0.0	621.465342533
2008-12-31-03:00	-624.032783836	0.0	624.032783836
2008-12-31-04:00	-660.980534911	0.0	660.980534911
2008-12-31-05:00	-735.230214512	0.0	735.230214512
2008-12-31-06:00	-817.83143328	0.0	817.83143328
2008-12-31-07:00	-878.860189108	0.0	878.860189108
2008-12-31-08:00	-948.909392562	0.0	948.909392562
2008-12-31-09:00	-998.350139381	0.0	998.350139381
2008-12-31-10:00	-1009.99716796	0.0	1009.9971679599998
2008-12-31-11:00	-1011.42348421	0.0	1011.4234842099997
2008-12-31-12:00	-1000.61263624	0.0	1000.61263624
2008-12-31-13:00	-992.762733387	0.0	992.762733387
2008-12-31-14:00	-979.482790045	0.0	979.482790045
2008-12-31-15:00	-988.670509816	0.0	988.670509816
2008-12-31-16:00	-1000.72082877	0.0	1000.72082877
2008-12-31-17:00	-1041.75101686	0.0	1041.7510168599997
2008-12-31-18:00	-1024.182038	0.0	1024.1820379999997
2008-12-31-19:00	-940.990623541	0.0	940.9906235410001
2008-12-31-20:00	-883.56224153	0.0	883.5622415300002
2008-12-31-21:00	-839.226897553	0.0	839.2268975530001
2008-12-31-22:00	-797.882038502	0.0	797.8820385020001
2008-12-31-23:00	-732.623386803	0.0	732.6233868030001
2008-02-06-00:00	-671.950012207	0.0	671.950012207
2008-02-06-01:00	-643.059997559	0.0	643.059997559
2008-02-06-02:00	-631.900024414	0.0	631.900024414
2008-02-06-03:00	-643.58001709	0.0	643.58001709
2008-02-06-04:00	-710.150024414	0.0	710.1500244139997
2008-02-06-05:00	-836.700012207	0.0	836.7000122070001
2008-02-06-06:00	-958.809997559	0.0	958.8099975589998
2008-02-06-07:00	-969.780029297	0.0	969.7800292969998
2008-02-06-08:00	-1016.4699707	0.0	1016.4699706999997
2008-02-06-09:00	-1044.56005859	0.0	1044.5600585899997
2008-02-06-10:00	-1073.81994629	0.0	1073.8199462899997
2008-02-06-11:00	-1071.15002441	0.0	1071.1500244099998
2008-02-06-12:00	-1079.30004883	0.0	1079.3000488299997
2008-02-06-13:00	-1084.22998047	0.0	1084.2299804699999
2008-02-06-14:00	-1088.2800293	0.0	1088.2800292999998
2008-02-06-15:00	-1076.04003906	0.0	1076.0400390599998
2008-02-06-16:00	-1083.26000977	0.0	1083.2600097699997
2008-02-06-17:00	-1094.91003418	0.0	1094.91003418
2008-02-06-18:00	-1155.2199707	0.0	1155.2199706999997
2008-02-06-19:00	-1121.47998047	0.0	1121.4799804699999
2008-02-06-20:00	-1062.23999023	0.0	1062.2399902299999
2008-02-06-21:00	-975.299987793	0.0	975.2999877929999
2008-02-06-22:00	-858.270019531	0.0	858.2700195309999
2008-02-06-23:00	-759.0	0.0	758.9999999999998
2008-03-27-00:00	-670.390014648	0.0	670.390014648
2008-03-27-01:00	-636.140014648	0.0	636.140014648
2008-03-27-02:00	-622.270019531	0.0	622.270019531
2008-03-27-03:00	-630.950012207	0.0	630.9500122069999
2008-03-27-04:00	-682.479980469	0.0	682.479980469
2008-03-27-05:00	-783.16998291	0.0	783.16998291
2008-03-27-06:00	-873.08001709	0.0	873.08001709
2008-03-27-07:00	-951.900024414	0.0	951.900024414
2008-03-27-08:00	-1015.35998535	0.0	1015.3599853499998
2008-03-27-09:00	-1052.01000977	0.0	1052.01000977
2008-03-27-10:00	-1061.39001465	0.0	1061.39001465
2008-03-27-11:00	-1069.92004395	0.0	1069.92004395
2008-03-27-12:00	-1078.7199707	0.0	1078.7199707
2008-03-27-13:00	-1085.60998535	0.0	1085.60998535
2008-03-27-14:00	-1081.07995605	0.0	1081.07995605
2008-03-27-15:00	-1078.30004883	0.0	1078.30004883
2008-03-27-16:00	-1069.34997559	0.0	1069.34997559
2008-03-27-17:00	-1058.48999023	0.0	1058.48999023
2008-03-27-18:00	-1084.52001953	0.0	1084.52001953
2008-03-27-19:00	-1069.68994141	0.0	1069.68994141
2008-03-27-20:00	-1005.41998291	0.0	1005.41998291
2008-03-27-21:00	-924.820007324	0.0	924.8200073239998
2008-03-27-22:00	-817.219970703	0.0	817.219970703
2008-03-27-23:00	-731.789978027	0.0	731.789978027
2008-06-17-00:00	-722.739990234	0.0	722.7399902340001
2008-06-17-01:00	-689.91998291	0.0	689.91998291
2008-06-17-02:00	-671.400024414	0.0	671.400024414
2008-06-17-03:00	-677.590026855	0.0	677.5900268549999
2008-06-17-04:00	-729.890014648	0.0	729.890014648
2008-06-17-05:00	-828.460021973	0.0	828.460021973
2008-06-17-06:00	-930.309997559	0.0	930.3099975589998
2008-06-17-07:00	-1015.26000977	0.0	1015.2600097699999
2008-06-17-08:00	-1063.10998535	0.0	1063.10998535
2008-06-17-09:00	-1100.92004395	0.0	1100.92004395
2008-06-17-10:00	-1120.73999023	0.0	1120.73999023
2008-06-17-11:00	-1130.63000488	0.0	1130.63000488
2008-06-17-12:00	-1137.63000488	0.0	1137.63000488
2008-06-17-13:00	-1142.40002441	0.0	1142.40002441
2008-06-17-14:00	-1132.13000488	0.0	1132.1300048799997
2008-06-17-15:00	-1125.47998047	0.0	1125.47998047
2008-06-17-16:00	-1110.29003906	0.0	1110.2900390599998
2008-06-17-17:00	-1096.61999512	0.0	1096.61999512
2008-06-17-18:00	-1097.02001953	0.0	1097.02001953
2008-06-17-19:00	-1120.40002441	0.0	1120.40002441
2008-06-17-20:00	-1067.01000977	0.0	1067.01000977
2008-06-17-21:00	-977.260009766	0.0	977.2600097659999
2008-06-17-22:00	-869.5	0.0	869.4999999999998
2008-06-17-23:00	-775.679992676	0.0	775.679992676
2008-07-07-00:00	-756.929992676	0.0	756.929992676
2008-07-07-01:00	-715.549987793	0.0	715.5499877929999
2008-07-07-02:00	-696.630004883	0.0	696.6300048829999
2008-07-07-03:00	-703.789978027	0.0	703.789978027
2008-07-07-04:00	-750.609985352	0.0	750.609985352
2008-07-07-05:00	-843.0	0.0	843.0
2008-07-07-06:00	-958.91998291	0.0	958.9199829099998
2008-07-07-07:00	-1052.95996094	0.0	1052.95996094
2008-07-07-08:00	-1122.27001953	0.0	1122.2700195299997
2008-07-07-09:00	-1167.36999512	0.0	1167.36999512
2008-07-07-10:00	-1193.77001953	0.0	1193.77001953
2008-07-07-11:00	-1204.08996582	0.0	1204.08996582
2008-07-07-12:00	-1213.55004883	0.0	1213.5500488299997
2008-07-07-13:00	-1220.65002441	0.0	1220.6500244099998
2008-07-07-14:00	-1210.47998047	0.0	1210.4799804699999
2008-07-07-15:00	-1198.44995117	0.0	1198.44995117
2008-07-07-16:00	-1178.48999023	0.0	1178.4899902299999
2008-07-07-17:00	-1162.42004395	0.0	1162.42004395
2008-07-07-18:00	-1141.81005859	0.0	1141.81005859
2008-07-07-19:00	-1169.31994629	0.0	1169.31994629
2008-07-07-20:00	-1116.0300293	0.0	1116.0300293
2008-07-07-21:00	-1027.09997559	0.0	1027.0999755899998
2008-07-07-22:00	-915.700012207	0.0	915.7000122069999
2008-07-07-23:00	-812.950012207	0.0	812.9500122070001
2008-08-24-00:00	-747.020019531	0.0	747.0200195310001
2008-08-24-01:00	-712.270019531	0.0	712.2700195310001
2008-08-24-02:00	-685.239990234	0.0	685.239990234
2008-08-24-03:00	-679.33001709	0.0	679.33001709
2008-08-24-04:00	-686.359985352	0.0	686.359985352
2008-08-24-05:00	-711.299987793	0.0	711.2999877930001
2008-08-24-06:00	-758.929992676	0.0	758.929992676
2008-08-24-07:00	-856.359985352	0.0	856.3599853519997
2008-08-24-08:00	-949.349975586	0.0	949.3499755859998
2008-08-24-09:00	-1003.60998535	0.0	1003.60998535
2008-08-24-10:00	-1035.42004395	0.0	1035.42004395
2008-08-24-11:00	-1048.5	0.0	1048.5
2008-08-24-12:00	-1062.0300293	0.0	1062.0300293
2008-08-24-13:00	-1063.93994141	0.0	1063.93994141
2008-08-24-14:00	-1069.51000977	0.0	1069.51000977
2008-08-24-15:00	-1079.91003418	0.0	1079.91003418
2008-08-24-16:00	-1087.29003906	0.0	1087.29003906
2008-08-24-17:00	-1088.47998047	0.0	1088.47998047
2008-08-24-18:00	-1099.7199707	0.0	1099.7199707
2008-08-24-19:00	-1117.59997559	0.0	1117.59997559
2008-08-24-20:00	-1064.05004883	0.0	1064.05004883
2008-08-24-21:00	-990.729980469	0.0	990.7299804690001
2008-08-24-22:00	-885.25	0.0	885.25
2008-08-24-23:00	-792.349975586	0.0	792.349975586
2008-11-06-00:00	-708.66998291	0.0	708.66998291
2008-11-06-01:00	-676.299987793	0.0	676.2999877929999
2008-11-06-02:00	-660.859985352	0.0	660.859985352
2008-11-06-03:00	-672.25	0.0	672.25
2008-11-06-04:00	-724.429992676	0.0	724.429992676
2008-11-06-05:00	-846.659973145	0.0	846.6599731450001
2008-11-06-06:00	-948.119995117	0.0	948.1199951170001
2008-11-06-07:00	-1003.29998779	0.0	1003.2999877899999
2008-11-06-08:00	-1068.51000977	0.0	1068.51000977
2008-11-06-09:00	-1109.43994141	0.0	1109.43994141
2008-11-06-10:00	-1131.05004883	0.0	1131.05004883
2008-11-06-11:00	-1137.93005371	0.0	1137.93005371
2008-11-06-12:00	-1145.39001465	0.0	1145.39001465
2008-11-06-13:00	-1128.67004395	0.0	1128.67004395
2008-11-06-14:00	-1129.38000488	0.0	1129.38000488
2008-11-06-15:00	-1117.55004883	0.0	1117.55004883
2008-11-06-16:00	-1101.10998535	0.0	1101.10998535
2008-11-06-17:00	-1124.29003906	0.0	1124.29003906
2008-11-06-18:00	-1146.79003906	0.0	1146.79003906
2008-11-06-19:00	-1096.0300293	0.0	1096.0300293
2008-11-06-20:00	-1027.92004395	0.0	1027.92004395
2008-11-06-21:00	-936.840026855	0.0	936.8400268550001
2008-11-06-22:00	-832.849975586	0.0	832.849975586
2008-11-06-23:00	-745.770019531	0.0	745.7700195310001
