PROJECT	timepoint	proj_max_capacity_factor
Oahu_CentralTrackingPV_399_na	210709	0.816415369511
Oahu_CentralTrackingPV_399_na	210712	0.798929750919
Oahu_CentralTrackingPV_399_na	210715	0.834921777248
Oahu_CentralTrackingPV_399_na	210718	0.735849738121
Oahu_CentralTrackingPV_399_na	210721	0.0
Oahu_CentralTrackingPV_399_na	370700	0.0
Oahu_CentralTrackingPV_399_na	370703	0.0
Oahu_CentralTrackingPV_399_na	370706	0.172540396452
Oahu_CentralTrackingPV_399_na	370709	0.816415369511
Oahu_CentralTrackingPV_399_na	370712	0.798929750919
Oahu_CentralTrackingPV_399_na	370715	0.834921777248
Oahu_CentralTrackingPV_399_na	370718	0.735849738121
Oahu_CentralTrackingPV_399_na	370721	0.0
Oahu_CentralTrackingPV_39_na	210700	0.0
Oahu_CentralTrackingPV_39_na	210703	0.0
Oahu_CentralTrackingPV_39_na	210706	0.0444268509746
Oahu_CentralTrackingPV_39_na	210709	0.43905171752
Oahu_CentralTrackingPV_39_na	210712	0.470229834318
Oahu_CentralTrackingPV_39_na	210715	0.54329252243
Oahu_CentralTrackingPV_39_na	210718	0.526991486549
Oahu_CentralTrackingPV_39_na	210721	0.0
Oahu_CentralTrackingPV_39_na	370700	0.0
Oahu_CentralTrackingPV_39_na	370703	0.0
Oahu_CentralTrackingPV_39_na	370706	0.0444268509746
Oahu_CentralTrackingPV_39_na	370709	0.43905171752
Oahu_CentralTrackingPV_39_na	370712	0.470229834318
Oahu_CentralTrackingPV_39_na	370715	0.54329252243
Oahu_CentralTrackingPV_39_na	370718	0.526991486549
Oahu_CentralTrackingPV_39_na	370721	0.0
Oahu_CentralTrackingPV_3_na	210700	0.0
Oahu_CentralTrackingPV_3_na	210703	0.0
Oahu_CentralTrackingPV_3_na	210706	0.130974858999
Oahu_CentralTrackingPV_3_na	210709	0.841000258923
Oahu_CentralTrackingPV_3_na	210712	0.879292726517
Oahu_CentralTrackingPV_3_na	210715	0.786605000496
Oahu_CentralTrackingPV_3_na	210718	0.729620635509
Oahu_CentralTrackingPV_3_na	210721	0.0
Oahu_CentralTrackingPV_3_na	370700	0.0
Oahu_CentralTrackingPV_3_na	370703	0.0
Oahu_CentralTrackingPV_3_na	370706	0.130974858999
Oahu_CentralTrackingPV_3_na	370709	0.841000258923
Oahu_CentralTrackingPV_3_na	370712	0.879292726517
Oahu_CentralTrackingPV_3_na	370715	0.786605000496
Oahu_CentralTrackingPV_3_na	370718	0.729620635509
Oahu_CentralTrackingPV_3_na	370721	0.0
Oahu_CentralTrackingPV_400_na	210700	0.0
Oahu_CentralTrackingPV_400_na	210703	0.0
Oahu_CentralTrackingPV_400_na	210706	0.206054121256
Oahu_CentralTrackingPV_400_na	210709	0.850369989872
Oahu_CentralTrackingPV_400_na	210712	0.868303656578
Oahu_CentralTrackingPV_400_na	210715	0.5198995471
Oahu_CentralTrackingPV_400_na	210718	0.608846068382
Oahu_CentralTrackingPV_400_na	210721	0.0
Oahu_CentralTrackingPV_400_na	370700	0.0
Oahu_CentralTrackingPV_400_na	370703	0.0
Oahu_CentralTrackingPV_400_na	370706	0.206054121256
Oahu_CentralTrackingPV_400_na	370709	0.850369989872
Oahu_CentralTrackingPV_400_na	370712	0.868303656578
Oahu_CentralTrackingPV_400_na	370715	0.5198995471
Oahu_CentralTrackingPV_400_na	370718	0.608846068382
Oahu_CentralTrackingPV_400_na	370721	0.0
Oahu_CentralTrackingPV_401_na	210700	0.0
Oahu_CentralTrackingPV_401_na	210703	0.0
Oahu_CentralTrackingPV_401_na	210706	0.180797800422
Oahu_CentralTrackingPV_401_na	210709	0.751936435699
Oahu_CentralTrackingPV_401_na	210712	0.826472580433
Oahu_CentralTrackingPV_401_na	210715	0.436186045408
Oahu_CentralTrackingPV_401_na	210718	0.721483945847
Oahu_CentralTrackingPV_401_na	210721	0.0
Oahu_CentralTrackingPV_401_na	370700	0.0
Oahu_CentralTrackingPV_401_na	370703	0.0
Oahu_CentralTrackingPV_401_na	370706	0.180797800422
Oahu_CentralTrackingPV_401_na	370709	0.751936435699
Oahu_CentralTrackingPV_401_na	370712	0.826472580433
Oahu_CentralTrackingPV_401_na	370715	0.436186045408
Oahu_CentralTrackingPV_401_na	370718	0.721483945847
Oahu_CentralTrackingPV_401_na	370721	0.0
Oahu_CentralTrackingPV_402_na	210700	0.0
Oahu_CentralTrackingPV_402_na	210703	0.0
Oahu_CentralTrackingPV_402_na	210706	0.183224454522
Oahu_CentralTrackingPV_402_na	210709	0.593679964542
Oahu_CentralTrackingPV_402_na	210712	0.71148455143
Oahu_CentralTrackingPV_402_na	210715	0.378649890423
Oahu_CentralTrackingPV_402_na	210718	0.207750320435
Oahu_CentralTrackingPV_402_na	210721	0.0
Oahu_CentralTrackingPV_402_na	370700	0.0
Oahu_CentralTrackingPV_402_na	370703	0.0
Oahu_CentralTrackingPV_402_na	370706	0.183224454522
Oahu_CentralTrackingPV_402_na	370709	0.593679964542
Oahu_CentralTrackingPV_402_na	370712	0.71148455143
Oahu_CentralTrackingPV_402_na	370715	0.378649890423
Oahu_CentralTrackingPV_402_na	370718	0.207750320435
Oahu_CentralTrackingPV_402_na	370721	0.0
Oahu_CentralTrackingPV_403_na	210700	0.0
Oahu_CentralTrackingPV_403_na	210703	0.0
Oahu_CentralTrackingPV_403_na	210706	0.1109322384
Oahu_CentralTrackingPV_403_na	210709	0.503720521927
Oahu_CentralTrackingPV_403_na	210712	0.706045806408
Oahu_CentralTrackingPV_403_na	210715	0.465803176165
Oahu_CentralTrackingPV_403_na	210718	0.225094258785
Oahu_CentralTrackingPV_403_na	210721	0.0
Oahu_CentralTrackingPV_403_na	370700	0.0
Oahu_CentralTrackingPV_403_na	370703	0.0
Oahu_CentralTrackingPV_403_na	370706	0.1109322384
Oahu_CentralTrackingPV_403_na	370709	0.503720521927
Oahu_CentralTrackingPV_403_na	370712	0.706045806408
Oahu_CentralTrackingPV_403_na	370715	0.465803176165
Oahu_CentralTrackingPV_403_na	370718	0.225094258785
Oahu_CentralTrackingPV_403_na	370721	0.0
Oahu_CentralTrackingPV_404_na	210700	0.0
Oahu_CentralTrackingPV_404_na	210703	0.0
Oahu_CentralTrackingPV_404_na	210706	0.107634298503
Oahu_CentralTrackingPV_404_na	210709	0.610992252827
Oahu_CentralTrackingPV_404_na	210712	0.713571488857
Oahu_CentralTrackingPV_404_na	210715	0.675179421902
Oahu_CentralTrackingPV_404_na	210718	0.290575116873
Oahu_CentralTrackingPV_404_na	210721	0.0
Oahu_CentralTrackingPV_404_na	370700	0.0
Oahu_CentralTrackingPV_404_na	370703	0.0
Oahu_CentralTrackingPV_404_na	370706	0.107634298503
Oahu_CentralTrackingPV_404_na	370709	0.610992252827
Oahu_CentralTrackingPV_404_na	370712	0.713571488857
Oahu_CentralTrackingPV_404_na	370715	0.675179421902
Oahu_CentralTrackingPV_404_na	370718	0.290575116873
Oahu_CentralTrackingPV_404_na	370721	0.0
Oahu_CentralTrackingPV_405_na	210700	0.0
Oahu_CentralTrackingPV_405_na	210703	0.0
Oahu_CentralTrackingPV_405_na	210706	0.15260207653
Oahu_CentralTrackingPV_405_na	210709	0.775110960007
Oahu_CentralTrackingPV_405_na	210712	0.749129295349
Oahu_CentralTrackingPV_405_na	210715	0.69478392601
Oahu_CentralTrackingPV_405_na	210718	0.708071351051
Oahu_CentralTrackingPV_405_na	210721	0.0
Oahu_CentralTrackingPV_405_na	370700	0.0
Oahu_CentralTrackingPV_405_na	370703	0.0
Oahu_CentralTrackingPV_405_na	370706	0.15260207653
Oahu_CentralTrackingPV_405_na	370709	0.775110960007
Oahu_CentralTrackingPV_405_na	370712	0.749129295349
Oahu_CentralTrackingPV_405_na	370715	0.69478392601
Oahu_CentralTrackingPV_405_na	370718	0.708071351051
Oahu_CentralTrackingPV_405_na	370721	0.0
Oahu_CentralTrackingPV_406_na	210700	0.0
Oahu_CentralTrackingPV_406_na	210703	0.0
Oahu_CentralTrackingPV_406_na	210706	0.207360103726
Oahu_CentralTrackingPV_406_na	210709	0.738896310329
Oahu_CentralTrackingPV_406_na	210712	0.709045529366
Oahu_CentralTrackingPV_406_na	210715	0.571327388287
Oahu_CentralTrackingPV_406_na	210718	0.487775713205
Oahu_CentralTrackingPV_406_na	210721	0.0
Oahu_CentralTrackingPV_406_na	370700	0.0
Oahu_CentralTrackingPV_406_na	370703	0.0
Oahu_CentralTrackingPV_406_na	370706	0.207360103726
Oahu_CentralTrackingPV_406_na	370709	0.738896310329
Oahu_CentralTrackingPV_406_na	370712	0.709045529366
Oahu_CentralTrackingPV_406_na	370715	0.571327388287
Oahu_CentralTrackingPV_406_na	370718	0.487775713205
Oahu_CentralTrackingPV_406_na	370721	0.0
Oahu_CentralTrackingPV_407_na	210700	0.0
Oahu_CentralTrackingPV_407_na	210703	0.0
Oahu_CentralTrackingPV_407_na	210706	0.145399272442
Oahu_CentralTrackingPV_407_na	210709	0.626875638962
Oahu_CentralTrackingPV_407_na	210712	0.69876408577
Oahu_CentralTrackingPV_407_na	210715	0.531946539879
Oahu_CentralTrackingPV_407_na	210718	0.321268320084
Oahu_CentralTrackingPV_407_na	210721	0.0
Oahu_CentralTrackingPV_407_na	370700	0.0
Oahu_CentralTrackingPV_407_na	370703	0.0
Oahu_CentralTrackingPV_407_na	370706	0.145399272442
Oahu_CentralTrackingPV_407_na	370709	0.626875638962
Oahu_CentralTrackingPV_407_na	370712	0.69876408577
Oahu_CentralTrackingPV_407_na	370715	0.531946539879
Oahu_CentralTrackingPV_407_na	370718	0.321268320084
Oahu_CentralTrackingPV_407_na	370721	0.0
Oahu_CentralTrackingPV_408_na	210700	0.0
Oahu_CentralTrackingPV_408_na	210703	0.0
Oahu_CentralTrackingPV_408_na	210706	0.0837731957436
Oahu_CentralTrackingPV_408_na	210709	0.640213549137
Oahu_CentralTrackingPV_408_na	210712	0.71713924408
Oahu_CentralTrackingPV_408_na	210715	0.581588983536
Oahu_CentralTrackingPV_408_na	210718	0.541917085648
Oahu_CentralTrackingPV_408_na	210721	0.0
Oahu_CentralTrackingPV_408_na	370700	0.0
Oahu_CentralTrackingPV_408_na	370703	0.0
Oahu_CentralTrackingPV_408_na	370706	0.0837731957436
Oahu_CentralTrackingPV_408_na	370709	0.640213549137
Oahu_CentralTrackingPV_408_na	370712	0.71713924408
Oahu_CentralTrackingPV_408_na	370715	0.581588983536
Oahu_CentralTrackingPV_408_na	370718	0.541917085648
Oahu_CentralTrackingPV_408_na	370721	0.0
Oahu_CentralTrackingPV_409_na	210700	0.0
Oahu_CentralTrackingPV_409_na	210703	0.0
Oahu_CentralTrackingPV_409_na	210706	0.107525981963
Oahu_CentralTrackingPV_409_na	210709	0.744234800339
Oahu_CentralTrackingPV_409_na	210712	0.701049983501
Oahu_CentralTrackingPV_409_na	210715	0.53155618906
Oahu_CentralTrackingPV_409_na	210718	0.480846107006
Oahu_CentralTrackingPV_409_na	210721	0.0
Oahu_CentralTrackingPV_409_na	370700	0.0
Oahu_CentralTrackingPV_409_na	370703	0.0
Oahu_CentralTrackingPV_409_na	370706	0.107525981963
Oahu_CentralTrackingPV_409_na	370709	0.744234800339
Oahu_CentralTrackingPV_409_na	370712	0.701049983501
Oahu_CentralTrackingPV_409_na	370715	0.53155618906
Oahu_CentralTrackingPV_409_na	370718	0.480846107006
Oahu_CentralTrackingPV_409_na	370721	0.0
Oahu_CentralTrackingPV_40_na	210700	0.0
Oahu_CentralTrackingPV_40_na	210703	0.0
Oahu_CentralTrackingPV_40_na	210706	0.053417019546
Oahu_CentralTrackingPV_40_na	210709	0.541483283043
Oahu_CentralTrackingPV_40_na	210712	0.643461108208
Oahu_CentralTrackingPV_40_na	210715	0.648903310299
Oahu_CentralTrackingPV_40_na	210718	0.721079349518
Oahu_CentralTrackingPV_40_na	210721	0.0
Oahu_CentralTrackingPV_40_na	370700	0.0
Oahu_CentralTrackingPV_40_na	370703	0.0
Oahu_CentralTrackingPV_40_na	370706	0.053417019546
Oahu_CentralTrackingPV_40_na	370709	0.541483283043
Oahu_CentralTrackingPV_40_na	370712	0.643461108208
Oahu_CentralTrackingPV_40_na	370715	0.648903310299
Oahu_CentralTrackingPV_40_na	370718	0.721079349518
Oahu_CentralTrackingPV_40_na	370721	0.0
Oahu_CentralTrackingPV_410_na	210700	0.0
Oahu_CentralTrackingPV_410_na	210703	0.0
Oahu_CentralTrackingPV_410_na	210706	0.0601810105145
Oahu_CentralTrackingPV_410_na	210709	0.562730610371
Oahu_CentralTrackingPV_410_na	210712	0.664346218109
Oahu_CentralTrackingPV_410_na	210715	0.505087077618
Oahu_CentralTrackingPV_410_na	210718	0.698906421661
Oahu_CentralTrackingPV_410_na	210721	0.0
Oahu_CentralTrackingPV_410_na	370700	0.0
Oahu_CentralTrackingPV_410_na	370703	0.0
Oahu_CentralTrackingPV_410_na	370706	0.0601810105145
Oahu_CentralTrackingPV_410_na	370709	0.562730610371
Oahu_CentralTrackingPV_410_na	370712	0.664346218109
Oahu_CentralTrackingPV_410_na	370715	0.505087077618
Oahu_CentralTrackingPV_410_na	370718	0.698906421661
Oahu_CentralTrackingPV_410_na	370721	0.0
Oahu_CentralTrackingPV_411_na	210700	0.0
Oahu_CentralTrackingPV_411_na	210703	0.0
Oahu_CentralTrackingPV_411_na	210706	0.0812049359083
Oahu_CentralTrackingPV_411_na	210709	0.501579225063
Oahu_CentralTrackingPV_411_na	210712	0.528251409531
Oahu_CentralTrackingPV_411_na	210715	0.410374879837
Oahu_CentralTrackingPV_411_na	210718	0.440607637167
Oahu_CentralTrackingPV_411_na	210721	0.0
Oahu_CentralTrackingPV_411_na	370700	0.0
Oahu_CentralTrackingPV_411_na	370703	0.0
Oahu_CentralTrackingPV_411_na	370706	0.0812049359083
Oahu_CentralTrackingPV_411_na	370709	0.501579225063
Oahu_CentralTrackingPV_411_na	370712	0.528251409531
Oahu_CentralTrackingPV_411_na	370715	0.410374879837
Oahu_CentralTrackingPV_411_na	370718	0.440607637167
Oahu_CentralTrackingPV_411_na	370721	0.0
Oahu_CentralTrackingPV_412_na	210700	0.0
Oahu_CentralTrackingPV_412_na	210703	0.0
Oahu_CentralTrackingPV_412_na	210706	0.0674398243427
Oahu_CentralTrackingPV_412_na	210709	0.512403845787
Oahu_CentralTrackingPV_412_na	210712	0.524450302124
Oahu_CentralTrackingPV_412_na	210715	0.40724119544
Oahu_CentralTrackingPV_412_na	210718	0.67840719223
Oahu_CentralTrackingPV_412_na	210721	0.0
Oahu_CentralTrackingPV_412_na	370700	0.0
Oahu_CentralTrackingPV_412_na	370703	0.0
Oahu_CentralTrackingPV_412_na	370706	0.0674398243427
Oahu_CentralTrackingPV_412_na	370709	0.512403845787
Oahu_CentralTrackingPV_412_na	370712	0.524450302124
Oahu_CentralTrackingPV_412_na	370715	0.40724119544
Oahu_CentralTrackingPV_412_na	370718	0.67840719223
Oahu_CentralTrackingPV_412_na	370721	0.0
Oahu_CentralTrackingPV_413_na	210700	0.0
Oahu_CentralTrackingPV_413_na	210703	0.0
Oahu_CentralTrackingPV_413_na	210706	0.0778845027089
Oahu_CentralTrackingPV_413_na	210709	0.498735696077
Oahu_CentralTrackingPV_413_na	210712	0.529779374599
Oahu_CentralTrackingPV_413_na	210715	0.415202796459
Oahu_CentralTrackingPV_413_na	210718	0.565067768097
Oahu_CentralTrackingPV_413_na	210721	0.0
Oahu_CentralTrackingPV_413_na	370700	0.0
Oahu_CentralTrackingPV_413_na	370703	0.0
Oahu_CentralTrackingPV_413_na	370706	0.0778845027089
Oahu_CentralTrackingPV_413_na	370709	0.498735696077
Oahu_CentralTrackingPV_413_na	370712	0.529779374599
Oahu_CentralTrackingPV_413_na	370715	0.415202796459
Oahu_CentralTrackingPV_413_na	370718	0.565067768097
Oahu_CentralTrackingPV_413_na	370721	0.0
Oahu_CentralTrackingPV_414_na	210700	0.0
Oahu_CentralTrackingPV_414_na	210703	0.0
Oahu_CentralTrackingPV_414_na	210706	0.0464444123209
Oahu_CentralTrackingPV_414_na	210709	0.763987660408
Oahu_CentralTrackingPV_414_na	210712	0.80068385601
Oahu_CentralTrackingPV_414_na	210715	0.791652500629
Oahu_CentralTrackingPV_414_na	210718	0.561043441296
Oahu_CentralTrackingPV_414_na	210721	0.0
Oahu_CentralTrackingPV_414_na	370700	0.0
Oahu_CentralTrackingPV_414_na	370703	0.0
Oahu_CentralTrackingPV_414_na	370706	0.0464444123209
Oahu_CentralTrackingPV_414_na	370709	0.763987660408
Oahu_CentralTrackingPV_414_na	370712	0.80068385601
Oahu_CentralTrackingPV_414_na	370715	0.791652500629
Oahu_CentralTrackingPV_414_na	370718	0.561043441296
Oahu_CentralTrackingPV_414_na	370721	0.0
Oahu_CentralTrackingPV_415_na	210700	0.0
Oahu_CentralTrackingPV_415_na	210703	0.0
Oahu_CentralTrackingPV_415_na	210706	0.0458938777447
Oahu_CentralTrackingPV_415_na	210709	0.766316235065
Oahu_CentralTrackingPV_415_na	210712	0.836980104446
Oahu_CentralTrackingPV_415_na	210715	0.805686235428
Oahu_CentralTrackingPV_415_na	210718	0.564214110374
Oahu_CentralTrackingPV_415_na	210721	0.0
Oahu_CentralTrackingPV_415_na	370700	0.0
Oahu_CentralTrackingPV_415_na	370703	0.0
Oahu_CentralTrackingPV_415_na	370706	0.0458938777447
Oahu_CentralTrackingPV_415_na	370709	0.766316235065
Oahu_CentralTrackingPV_415_na	370712	0.836980104446
Oahu_CentralTrackingPV_415_na	370715	0.805686235428
Oahu_CentralTrackingPV_415_na	370718	0.564214110374
Oahu_CentralTrackingPV_415_na	370721	0.0
Oahu_CentralTrackingPV_416_na	210700	0.0
Oahu_CentralTrackingPV_416_na	210703	0.0
Oahu_CentralTrackingPV_416_na	210706	0.06127044186
Oahu_CentralTrackingPV_416_na	210709	0.811008155346
Oahu_CentralTrackingPV_416_na	210712	0.871726095676
Oahu_CentralTrackingPV_416_na	210715	0.803493559361
Oahu_CentralTrackingPV_416_na	210718	0.630787968636
Oahu_CentralTrackingPV_416_na	210721	0.0
Oahu_CentralTrackingPV_416_na	370700	0.0
Oahu_CentralTrackingPV_416_na	370703	0.0
Oahu_CentralTrackingPV_416_na	370706	0.06127044186
Oahu_CentralTrackingPV_416_na	370709	0.811008155346
Oahu_CentralTrackingPV_416_na	370712	0.871726095676
Oahu_CentralTrackingPV_416_na	370715	0.803493559361
Oahu_CentralTrackingPV_416_na	370718	0.630787968636
Oahu_CentralTrackingPV_416_na	370721	0.0
Oahu_CentralTrackingPV_417_na	210700	0.0
Oahu_CentralTrackingPV_417_na	210703	0.0
Oahu_CentralTrackingPV_417_na	210706	0.0637067109346
Oahu_CentralTrackingPV_417_na	210709	0.813366889954
Oahu_CentralTrackingPV_417_na	210712	0.873031675816
Oahu_CentralTrackingPV_417_na	210715	0.766381382942
Oahu_CentralTrackingPV_417_na	210718	0.701808452606
Oahu_CentralTrackingPV_417_na	210721	0.0
Oahu_CentralTrackingPV_417_na	370700	0.0
Oahu_CentralTrackingPV_417_na	370703	0.0
Oahu_CentralTrackingPV_417_na	370706	0.0637067109346
Oahu_CentralTrackingPV_417_na	370709	0.813366889954
Oahu_CentralTrackingPV_417_na	370712	0.873031675816
Oahu_CentralTrackingPV_417_na	370715	0.766381382942
Oahu_CentralTrackingPV_417_na	370718	0.701808452606
Oahu_CentralTrackingPV_417_na	370721	0.0
Oahu_CentralTrackingPV_418_na	210700	0.0
Oahu_CentralTrackingPV_418_na	210703	0.0
Oahu_CentralTrackingPV_418_na	210706	0.0749104171991
Oahu_CentralTrackingPV_418_na	210709	0.791100680828
Oahu_CentralTrackingPV_418_na	210712	0.869906723499
Oahu_CentralTrackingPV_418_na	210715	0.727611362934
Oahu_CentralTrackingPV_418_na	210718	0.722390890121
Oahu_CentralTrackingPV_418_na	210721	0.0
Oahu_CentralTrackingPV_418_na	370700	0.0
Oahu_CentralTrackingPV_418_na	370703	0.0
Oahu_CentralTrackingPV_418_na	370706	0.0749104171991
Oahu_CentralTrackingPV_418_na	370709	0.791100680828
Oahu_CentralTrackingPV_418_na	370712	0.869906723499
Oahu_CentralTrackingPV_418_na	370715	0.727611362934
Oahu_CentralTrackingPV_418_na	370718	0.722390890121
Oahu_CentralTrackingPV_418_na	370721	0.0
Oahu_CentralTrackingPV_419_na	210700	0.0
Oahu_CentralTrackingPV_419_na	210703	0.0
Oahu_CentralTrackingPV_419_na	210706	0.114169314504
Oahu_CentralTrackingPV_419_na	210709	0.501207947731
Oahu_CentralTrackingPV_419_na	210712	0.836918413639
Oahu_CentralTrackingPV_419_na	210715	0.694835722446
Oahu_CentralTrackingPV_419_na	210718	0.314546227455
Oahu_CentralTrackingPV_419_na	210721	0.0
Oahu_CentralTrackingPV_419_na	370700	0.0
Oahu_CentralTrackingPV_419_na	370703	0.0
Oahu_CentralTrackingPV_419_na	370706	0.114169314504
Oahu_CentralTrackingPV_419_na	370709	0.501207947731
Oahu_CentralTrackingPV_419_na	370712	0.836918413639
Oahu_CentralTrackingPV_419_na	370715	0.694835722446
Oahu_CentralTrackingPV_419_na	370718	0.314546227455
Oahu_CentralTrackingPV_419_na	370721	0.0
Oahu_CentralTrackingPV_41_na	210700	0.0
Oahu_CentralTrackingPV_41_na	210703	0.0
Oahu_CentralTrackingPV_41_na	210706	0.177883431315
Oahu_CentralTrackingPV_41_na	210709	0.549712479115
Oahu_CentralTrackingPV_41_na	210712	0.639987170696
Oahu_CentralTrackingPV_41_na	210715	0.88412553072
Oahu_CentralTrackingPV_41_na	210718	0.534832835197
Oahu_CentralTrackingPV_41_na	210721	0.0
Oahu_CentralTrackingPV_41_na	370700	0.0
Oahu_CentralTrackingPV_41_na	370703	0.0
Oahu_CentralTrackingPV_41_na	370706	0.177883431315
Oahu_CentralTrackingPV_41_na	370709	0.549712479115
Oahu_CentralTrackingPV_41_na	370712	0.639987170696
Oahu_CentralTrackingPV_41_na	370715	0.88412553072
Oahu_CentralTrackingPV_41_na	370718	0.534832835197
Oahu_CentralTrackingPV_41_na	370721	0.0
Oahu_CentralTrackingPV_420_na	210700	0.0
Oahu_CentralTrackingPV_420_na	210703	0.0
Oahu_CentralTrackingPV_420_na	210706	0.121691569686
Oahu_CentralTrackingPV_420_na	210709	0.442972183228
Oahu_CentralTrackingPV_420_na	210712	0.784725248814
Oahu_CentralTrackingPV_420_na	210715	0.609873771667
Oahu_CentralTrackingPV_420_na	210718	0.236543223262
Oahu_CentralTrackingPV_420_na	210721	0.0
Oahu_CentralTrackingPV_420_na	370700	0.0
Oahu_CentralTrackingPV_420_na	370703	0.0
Oahu_CentralTrackingPV_420_na	370706	0.121691569686
Oahu_CentralTrackingPV_420_na	370709	0.442972183228
Oahu_CentralTrackingPV_420_na	370712	0.784725248814
Oahu_CentralTrackingPV_420_na	370715	0.609873771667
Oahu_CentralTrackingPV_420_na	370718	0.236543223262
Oahu_CentralTrackingPV_420_na	370721	0.0
Oahu_CentralTrackingPV_421_na	210700	0.0
Oahu_CentralTrackingPV_421_na	210703	0.0
Oahu_CentralTrackingPV_421_na	210706	0.128537937999
Oahu_CentralTrackingPV_421_na	210709	0.447892487049
Oahu_CentralTrackingPV_421_na	210712	0.71678674221
Oahu_CentralTrackingPV_421_na	210715	0.490697801113
Oahu_CentralTrackingPV_421_na	210718	0.486924856901
Oahu_CentralTrackingPV_421_na	210721	0.0
Oahu_CentralTrackingPV_421_na	370700	0.0
Oahu_CentralTrackingPV_421_na	370703	0.0
Oahu_CentralTrackingPV_421_na	370706	0.128537937999
Oahu_CentralTrackingPV_421_na	370709	0.447892487049
Oahu_CentralTrackingPV_421_na	370712	0.71678674221
Oahu_CentralTrackingPV_421_na	370715	0.490697801113
Oahu_CentralTrackingPV_421_na	370718	0.486924856901
Oahu_CentralTrackingPV_421_na	370721	0.0
Oahu_CentralTrackingPV_422_na	210700	0.0
Oahu_CentralTrackingPV_422_na	210703	0.0
Oahu_CentralTrackingPV_422_na	210706	0.103550627828
Oahu_CentralTrackingPV_422_na	210709	0.462945759296
Oahu_CentralTrackingPV_422_na	210712	0.667092561722
Oahu_CentralTrackingPV_422_na	210715	0.412193000317
Oahu_CentralTrackingPV_422_na	210718	0.727989494801
Oahu_CentralTrackingPV_422_na	210721	0.0
Oahu_CentralTrackingPV_422_na	370700	0.0
Oahu_CentralTrackingPV_422_na	370703	0.0
Oahu_CentralTrackingPV_422_na	370706	0.103550627828
Oahu_CentralTrackingPV_422_na	370709	0.462945759296
Oahu_CentralTrackingPV_422_na	370712	0.667092561722
Oahu_CentralTrackingPV_422_na	370715	0.412193000317
Oahu_CentralTrackingPV_422_na	370718	0.727989494801
Oahu_CentralTrackingPV_422_na	370721	0.0
Oahu_CentralTrackingPV_423_na	210700	0.0
Oahu_CentralTrackingPV_423_na	210703	0.0
Oahu_CentralTrackingPV_423_na	210706	0.0726343691349
Oahu_CentralTrackingPV_423_na	210709	0.542900145054
Oahu_CentralTrackingPV_423_na	210712	0.656811356544
Oahu_CentralTrackingPV_423_na	210715	0.430966407061
Oahu_CentralTrackingPV_423_na	210718	0.730014383793
Oahu_CentralTrackingPV_423_na	210721	0.0
Oahu_CentralTrackingPV_423_na	370700	0.0
Oahu_CentralTrackingPV_423_na	370703	0.0
Oahu_CentralTrackingPV_423_na	370706	0.0726343691349
Oahu_CentralTrackingPV_423_na	370709	0.542900145054
Oahu_CentralTrackingPV_423_na	370712	0.656811356544
Oahu_CentralTrackingPV_423_na	370715	0.430966407061
Oahu_CentralTrackingPV_423_na	370718	0.730014383793
Oahu_CentralTrackingPV_423_na	370721	0.0
Oahu_CentralTrackingPV_424_na	210700	0.0
Oahu_CentralTrackingPV_424_na	210703	0.0
Oahu_CentralTrackingPV_424_na	210706	0.0622361190617
Oahu_CentralTrackingPV_424_na	210709	0.583343565464
Oahu_CentralTrackingPV_424_na	210712	0.648910939693
Oahu_CentralTrackingPV_424_na	210715	0.55497020483
Oahu_CentralTrackingPV_424_na	210718	0.718714177608
Oahu_CentralTrackingPV_424_na	210721	0.0
Oahu_CentralTrackingPV_424_na	370700	0.0
Oahu_CentralTrackingPV_424_na	370703	0.0
Oahu_CentralTrackingPV_424_na	370706	0.0622361190617
Oahu_CentralTrackingPV_424_na	370709	0.583343565464
Oahu_CentralTrackingPV_424_na	370712	0.648910939693
Oahu_CentralTrackingPV_424_na	370715	0.55497020483
Oahu_CentralTrackingPV_424_na	370718	0.718714177608
Oahu_CentralTrackingPV_424_na	370721	0.0
Oahu_CentralTrackingPV_425_na	210700	0.0
Oahu_CentralTrackingPV_425_na	210703	0.0
Oahu_CentralTrackingPV_425_na	210706	0.0620010532439
Oahu_CentralTrackingPV_425_na	210709	0.564654886723
Oahu_CentralTrackingPV_425_na	210712	0.520273566246
Oahu_CentralTrackingPV_425_na	210715	0.896000027657
Oahu_CentralTrackingPV_425_na	210718	0.0894723460078
Oahu_CentralTrackingPV_425_na	210721	0.0
Oahu_CentralTrackingPV_425_na	370700	0.0
Oahu_CentralTrackingPV_425_na	370703	0.0
Oahu_CentralTrackingPV_425_na	370706	0.0620010532439
Oahu_CentralTrackingPV_425_na	370709	0.564654886723
Oahu_CentralTrackingPV_425_na	370712	0.520273566246
Oahu_CentralTrackingPV_425_na	370715	0.896000027657
Oahu_CentralTrackingPV_425_na	370718	0.0894723460078
Oahu_CentralTrackingPV_425_na	370721	0.0
Oahu_CentralTrackingPV_426_na	210700	0.0
Oahu_CentralTrackingPV_426_na	210703	0.0
Oahu_CentralTrackingPV_426_na	210706	0.129561424255
Oahu_CentralTrackingPV_426_na	210709	0.582939624786
Oahu_CentralTrackingPV_426_na	210712	0.474197387695
Oahu_CentralTrackingPV_426_na	210715	0.888219118118
Oahu_CentralTrackingPV_426_na	210718	0.086259521544
