PROJECT	proj_dbid	proj_gen_tech	proj_load_zone	proj_connect_cost_per_mw	proj_capacity_limit_mw	proj_variable_om
Oahu_CentralTrackingPV_299_na	.	CentralTrackingPV	Oahu	52000.0	22.1682532621	.
Oahu_CentralTrackingPV_29_na	.	CentralTrackingPV	Oahu	52000.0	9.8502216288	.
Oahu_CentralTrackingPV_2_na	.	CentralTrackingPV	Oahu	52000.0	3.4569431988	.
Oahu_CentralTrackingPV_300_na	.	CentralTrackingPV	Oahu	52000.0	18.6533010056	.
Oahu_CentralTrackingPV_301_na	.	CentralTrackingPV	Oahu	52000.0	6.1992268758	.
Oahu_CentralTrackingPV_302_na	.	CentralTrackingPV	Oahu	52000.0	36.1751703886	.
Oahu_CentralTrackingPV_303_na	.	CentralTrackingPV	Oahu	52000.0	50.516109147	.
Oahu_CentralTrackingPV_304_na	.	CentralTrackingPV	Oahu	52000.0	46.3772973224	.
Oahu_CentralTrackingPV_305_na	.	CentralTrackingPV	Oahu	52000.0	56.6862596286	.
Oahu_CentralTrackingPV_306_na	.	CentralTrackingPV	Oahu	52000.0	57.7669070614	.
Oahu_CentralTrackingPV_307_na	.	CentralTrackingPV	Oahu	52000.0	44.3700483139	.
Oahu_CentralTrackingPV_308_na	.	CentralTrackingPV	Oahu	52000.0	40.4337130722	.
Oahu_CentralTrackingPV_309_na	.	CentralTrackingPV	Oahu	52000.0	48.8581833356	.
Oahu_CentralTrackingPV_30_na	.	CentralTrackingPV	Oahu	52000.0	56.5172929717	.
Oahu_CentralTrackingPV_310_na	.	CentralTrackingPV	Oahu	52000.0	36.5120318783	.
Oahu_CentralTrackingPV_311_na	.	CentralTrackingPV	Oahu	52000.0	54.6574615138	.
Oahu_CentralTrackingPV_312_na	.	CentralTrackingPV	Oahu	52000.0	57.9379669336	.
Oahu_CentralTrackingPV_313_na	.	CentralTrackingPV	Oahu	52000.0	38.4596878747	.
Oahu_CentralTrackingPV_314_na	.	CentralTrackingPV	Oahu	52000.0	32.013343609	.
Oahu_CentralTrackingPV_315_na	.	CentralTrackingPV	Oahu	52000.0	34.2284941883	.
Oahu_CentralTrackingPV_316_na	.	CentralTrackingPV	Oahu	52000.0	38.442853958	.
Oahu_CentralTrackingPV_317_na	.	CentralTrackingPV	Oahu	52000.0	54.1646238336	.
Oahu_CentralTrackingPV_318_na	.	CentralTrackingPV	Oahu	52000.0	7.58439628632	.
Oahu_CentralTrackingPV_319_na	.	CentralTrackingPV	Oahu	52000.0	3.54236170714	.
Oahu_CentralTrackingPV_31_na	.	CentralTrackingPV	Oahu	52000.0	15.8045893228	.
Oahu_CentralTrackingPV_320_na	.	CentralTrackingPV	Oahu	52000.0	50.2694896519	.
Oahu_CentralTrackingPV_321_na	.	CentralTrackingPV	Oahu	52000.0	57.8110439407	.
Oahu_CentralTrackingPV_322_na	.	CentralTrackingPV	Oahu	52000.0	33.4141789741	.
Oahu_CentralTrackingPV_323_na	.	CentralTrackingPV	Oahu	52000.0	56.8901707786	.
Oahu_CentralTrackingPV_324_na	.	CentralTrackingPV	Oahu	52000.0	58.218033274	.
Oahu_CentralTrackingPV_325_na	.	CentralTrackingPV	Oahu	52000.0	56.6636765419	.
Oahu_CentralTrackingPV_326_na	.	CentralTrackingPV	Oahu	52000.0	14.462206085	.
Oahu_CentralTrackingPV_327_na	.	CentralTrackingPV	Oahu	52000.0	32.3247797905	.
Oahu_CentralTrackingPV_328_na	.	CentralTrackingPV	Oahu	52000.0	27.5036774678	.
Oahu_CentralTrackingPV_329_na	.	CentralTrackingPV	Oahu	52000.0	5.83151696803	.
Oahu_CentralTrackingPV_32_na	.	CentralTrackingPV	Oahu	52000.0	0.017579436	.
Oahu_CentralTrackingPV_330_na	.	CentralTrackingPV	Oahu	52000.0	20.099571072	.
Oahu_CentralTrackingPV_331_na	.	CentralTrackingPV	Oahu	52000.0	18.5748956098	.
Oahu_CentralTrackingPV_332_na	.	CentralTrackingPV	Oahu	52000.0	12.8689119871	.
Oahu_CentralTrackingPV_333_na	.	CentralTrackingPV	Oahu	52000.0	19.6665751632	.
Oahu_CentralTrackingPV_334_na	.	CentralTrackingPV	Oahu	52000.0	8.8917118332	.
Oahu_CentralTrackingPV_335_na	.	CentralTrackingPV	Oahu	52000.0	3.125047716	.
Oahu_CentralTrackingPV_336_na	.	CentralTrackingPV	Oahu	52000.0	38.0645759592	.
Oahu_CentralTrackingPV_337_na	.	CentralTrackingPV	Oahu	52000.0	17.6642643433	.
Oahu_CentralTrackingPV_338_na	.	CentralTrackingPV	Oahu	52000.0	15.6854041512	.
Oahu_CentralTrackingPV_339_na	.	CentralTrackingPV	Oahu	52000.0	3.9526999932	.
Oahu_CentralTrackingPV_33_na	.	CentralTrackingPV	Oahu	52000.0	35.524801893	.
Oahu_CentralTrackingPV_340_na	.	CentralTrackingPV	Oahu	52000.0	16.2990315785	.
Oahu_CentralTrackingPV_341_na	.	CentralTrackingPV	Oahu	52000.0	15.4571566691	.
Oahu_CentralTrackingPV_342_na	.	CentralTrackingPV	Oahu	52000.0	55.3806027709	.
Oahu_CentralTrackingPV_343_na	.	CentralTrackingPV	Oahu	52000.0	51.0828490838	.
Oahu_CentralTrackingPV_344_na	.	CentralTrackingPV	Oahu	52000.0	32.4852819992	.
Oahu_CentralTrackingPV_345_na	.	CentralTrackingPV	Oahu	52000.0	47.8650171199	.
Oahu_CentralTrackingPV_346_na	.	CentralTrackingPV	Oahu	52000.0	49.9663271772	.
Oahu_CentralTrackingPV_347_na	.	CentralTrackingPV	Oahu	52000.0	24.7006973909	.
Oahu_CentralTrackingPV_348_na	.	CentralTrackingPV	Oahu	52000.0	5.76194230139	.
Oahu_CentralTrackingPV_349_na	.	CentralTrackingPV	Oahu	52000.0	31.1585412079	.
Oahu_CentralTrackingPV_34_na	.	CentralTrackingPV	Oahu	52000.0	39.931340925	.
Oahu_CentralTrackingPV_350_na	.	CentralTrackingPV	Oahu	52000.0	54.2904316844	.
Oahu_CentralTrackingPV_351_na	.	CentralTrackingPV	Oahu	52000.0	17.9184473588	.
Oahu_CentralTrackingPV_352_na	.	CentralTrackingPV	Oahu	52000.0	32.2401350678	.
Oahu_CentralTrackingPV_353_na	.	CentralTrackingPV	Oahu	52000.0	46.590296965	.
Oahu_CentralTrackingPV_354_na	.	CentralTrackingPV	Oahu	52000.0	46.4399294419	.
Oahu_CentralTrackingPV_355_na	.	CentralTrackingPV	Oahu	52000.0	17.8060749376	.
Oahu_CentralTrackingPV_356_na	.	CentralTrackingPV	Oahu	52000.0	2.91568165829	.
Oahu_CentralTrackingPV_357_na	.	CentralTrackingPV	Oahu	52000.0	41.7188147376	.
Oahu_CentralTrackingPV_358_na	.	CentralTrackingPV	Oahu	52000.0	57.125795979	.
Oahu_CentralTrackingPV_359_na	.	CentralTrackingPV	Oahu	52000.0	24.079591074	.
Oahu_CentralTrackingPV_35_na	.	CentralTrackingPV	Oahu	52000.0	7.7235016572	.
Oahu_CentralTrackingPV_360_na	.	CentralTrackingPV	Oahu	52000.0	57.1699343754	.
Oahu_CentralTrackingPV_361_na	.	CentralTrackingPV	Oahu	52000.0	56.3490479966	.
Oahu_CentralTrackingPV_362_na	.	CentralTrackingPV	Oahu	52000.0	15.9483021558	.
Oahu_CentralTrackingPV_363_na	.	CentralTrackingPV	Oahu	52000.0	20.8805844534	.
Oahu_CentralTrackingPV_364_na	.	CentralTrackingPV	Oahu	52000.0	17.4372550422	.
Oahu_CentralTrackingPV_365_na	.	CentralTrackingPV	Oahu	52000.0	10.8508705796	.
Oahu_CentralTrackingPV_366_na	.	CentralTrackingPV	Oahu	52000.0	3.4034576898	.
Oahu_CentralTrackingPV_367_na	.	CentralTrackingPV	Oahu	52000.0	21.0428767693	.
Oahu_CentralTrackingPV_368_na	.	CentralTrackingPV	Oahu	52000.0	13.2306967388	.
Oahu_CentralTrackingPV_369_na	.	CentralTrackingPV	Oahu	52000.0	3.4148732982	.
Oahu_CentralTrackingPV_36_na	.	CentralTrackingPV	Oahu	52000.0	0.396102885385	.
Oahu_CentralTrackingPV_370_na	.	CentralTrackingPV	Oahu	52000.0	5.1652887048	.
Oahu_CentralTrackingPV_371_na	.	CentralTrackingPV	Oahu	52000.0	0.0214322766	.
Oahu_CentralTrackingPV_372_na	.	CentralTrackingPV	Oahu	52000.0	5.92451434596	.
Oahu_CentralTrackingPV_373_na	.	CentralTrackingPV	Oahu	52000.0	18.2018692741	.
Oahu_CentralTrackingPV_374_na	.	CentralTrackingPV	Oahu	52000.0	8.6389033206	.
Oahu_CentralTrackingPV_375_na	.	CentralTrackingPV	Oahu	52000.0	13.189107493	.
Oahu_CentralTrackingPV_376_na	.	CentralTrackingPV	Oahu	52000.0	15.8831510032	.
Oahu_CentralTrackingPV_377_na	.	CentralTrackingPV	Oahu	52000.0	1.630145328	.
Oahu_CentralTrackingPV_378_na	.	CentralTrackingPV	Oahu	52000.0	0.380175075	.
Oahu_CentralTrackingPV_379_na	.	CentralTrackingPV	Oahu	52000.0	33.0915442914	.
Oahu_CentralTrackingPV_37_na	.	CentralTrackingPV	Oahu	52000.0	0.24696	.
Oahu_CentralTrackingPV_380_na	.	CentralTrackingPV	Oahu	52000.0	36.3435501215	.
Oahu_CentralTrackingPV_381_na	.	CentralTrackingPV	Oahu	52000.0	21.383577017	.
Oahu_CentralTrackingPV_382_na	.	CentralTrackingPV	Oahu	52000.0	31.6715462414	.
Oahu_CentralTrackingPV_383_na	.	CentralTrackingPV	Oahu	52000.0	2.19346127498	.
Oahu_CentralTrackingPV_384_na	.	CentralTrackingPV	Oahu	52000.0	12.4772923447	.
Oahu_CentralTrackingPV_385_na	.	CentralTrackingPV	Oahu	52000.0	18.699248143	.
Oahu_CentralTrackingPV_386_na	.	CentralTrackingPV	Oahu	52000.0	27.5946550564	.
Oahu_CentralTrackingPV_387_na	.	CentralTrackingPV	Oahu	52000.0	8.72209053828	.
Oahu_CentralTrackingPV_388_na	.	CentralTrackingPV	Oahu	52000.0	0.599825415	.
Oahu_CentralTrackingPV_389_na	.	CentralTrackingPV	Oahu	52000.0	1.3528474092	.
Oahu_CentralTrackingPV_38_na	.	CentralTrackingPV	Oahu	52000.0	33.5998361227	.
Oahu_CentralTrackingPV_390_na	.	CentralTrackingPV	Oahu	52000.0	2.76916797486	.
Oahu_CentralTrackingPV_391_na	.	CentralTrackingPV	Oahu	52000.0	16.8304470331	.
Oahu_CentralTrackingPV_392_na	.	CentralTrackingPV	Oahu	52000.0	0.0393577237637	.
Oahu_CentralTrackingPV_393_na	.	CentralTrackingPV	Oahu	52000.0	15.6750602963	.
Oahu_CentralTrackingPV_394_na	.	CentralTrackingPV	Oahu	52000.0	32.82988338	.
Oahu_CentralTrackingPV_395_na	.	CentralTrackingPV	Oahu	52000.0	28.7927634977	.
Oahu_CentralTrackingPV_396_na	.	CentralTrackingPV	Oahu	52000.0	42.599239909	.
Oahu_CentralTrackingPV_397_na	.	CentralTrackingPV	Oahu	52000.0	32.2493382086	.
Oahu_CentralTrackingPV_398_na	.	CentralTrackingPV	Oahu	52000.0	16.2084838826	.
Oahu_CentralTrackingPV_399_na	.	CentralTrackingPV	Oahu	52000.0	16.6853288154	.
Oahu_CentralTrackingPV_39_na	.	CentralTrackingPV	Oahu	52000.0	57.8987806849	.
Oahu_CentralTrackingPV_3_na	.	CentralTrackingPV	Oahu	52000.0	11.0094098268	.
Oahu_CentralTrackingPV_400_na	.	CentralTrackingPV	Oahu	52000.0	18.4581608047	.
Oahu_CentralTrackingPV_401_na	.	CentralTrackingPV	Oahu	52000.0	15.2416407864	.
Oahu_CentralTrackingPV_402_na	.	CentralTrackingPV	Oahu	52000.0	0.34296864	.
Oahu_CentralTrackingPV_403_na	.	CentralTrackingPV	Oahu	52000.0	5.8517676945	.
Oahu_CentralTrackingPV_404_na	.	CentralTrackingPV	Oahu	52000.0	8.2475459556	.
Oahu_CentralTrackingPV_405_na	.	CentralTrackingPV	Oahu	52000.0	11.9683088196	.
Oahu_CentralTrackingPV_406_na	.	CentralTrackingPV	Oahu	52000.0	0.0192111654	.
Oahu_CentralTrackingPV_407_na	.	CentralTrackingPV	Oahu	52000.0	0.812637723072	.
Oahu_CentralTrackingPV_408_na	.	CentralTrackingPV	Oahu	52000.0	8.017527	.
Oahu_CentralTrackingPV_409_na	.	CentralTrackingPV	Oahu	52000.0	2.7777950256	.
Oahu_CentralTrackingPV_40_na	.	CentralTrackingPV	Oahu	52000.0	10.2476919888	.
Oahu_CentralTrackingPV_410_na	.	CentralTrackingPV	Oahu	52000.0	16.0190177641	.
Oahu_CentralTrackingPV_411_na	.	CentralTrackingPV	Oahu	52000.0	19.0416805564	.
Oahu_CentralTrackingPV_412_na	.	CentralTrackingPV	Oahu	52000.0	12.6820749636	.
Oahu_CentralTrackingPV_413_na	.	CentralTrackingPV	Oahu	52000.0	11.1599696376	.
Oahu_CentralTrackingPV_414_na	.	CentralTrackingPV	Oahu	52000.0	17.6768984582	.
Oahu_CentralTrackingPV_415_na	.	CentralTrackingPV	Oahu	52000.0	6.10843187304	.
Oahu_CentralTrackingPV_416_na	.	CentralTrackingPV	Oahu	52000.0	6.79018722648	.
Oahu_CentralTrackingPV_417_na	.	CentralTrackingPV	Oahu	52000.0	3.81399600582	.
Oahu_CentralTrackingPV_418_na	.	CentralTrackingPV	Oahu	52000.0	8.806806603	.
Oahu_CentralTrackingPV_419_na	.	CentralTrackingPV	Oahu	52000.0	4.09836	.
Oahu_CentralTrackingPV_41_na	.	CentralTrackingPV	Oahu	52000.0	0.2436903672	.
Oahu_CentralTrackingPV_420_na	.	CentralTrackingPV	Oahu	52000.0	0.3265060512	.
Oahu_CentralTrackingPV_421_na	.	CentralTrackingPV	Oahu	52000.0	29.4153896652	.
Oahu_CentralTrackingPV_422_na	.	CentralTrackingPV	Oahu	52000.0	48.4683772558	.
Oahu_CentralTrackingPV_423_na	.	CentralTrackingPV	Oahu	52000.0	13.8842395171	.
Oahu_CentralTrackingPV_424_na	.	CentralTrackingPV	Oahu	52000.0	0.0822520272	.
Oahu_CentralTrackingPV_425_na	.	CentralTrackingPV	Oahu	52000.0	0.0234949512	.
Oahu_CentralTrackingPV_426_na	.	CentralTrackingPV	Oahu	52000.0	27.0977119073	.
Oahu_CentralTrackingPV_427_na	.	CentralTrackingPV	Oahu	52000.0	18.6299123825	.
Oahu_CentralTrackingPV_428_na	.	CentralTrackingPV	Oahu	52000.0	0.0301070436988	.
Oahu_CentralTrackingPV_429_na	.	CentralTrackingPV	Oahu	52000.0	0.1063087536	.
Oahu_CentralTrackingPV_42_na	.	CentralTrackingPV	Oahu	52000.0	27.5577478898	.
Oahu_CentralTrackingPV_430_na	.	CentralTrackingPV	Oahu	52000.0	14.1267468107	.
Oahu_CentralTrackingPV_431_na	.	CentralTrackingPV	Oahu	52000.0	9.78511816884	.
Oahu_CentralTrackingPV_432_na	.	CentralTrackingPV	Oahu	52000.0	16.7274199487	.
Oahu_CentralTrackingPV_433_na	.	CentralTrackingPV	Oahu	52000.0	2.09834406121	.
Oahu_CentralTrackingPV_434_na	.	CentralTrackingPV	Oahu	52000.0	15.5101177938	.
Oahu_CentralTrackingPV_435_na	.	CentralTrackingPV	Oahu	52000.0	22.2060214723	.
Oahu_CentralTrackingPV_436_na	.	CentralTrackingPV	Oahu	52000.0	12.128085307	.
Oahu_CentralTrackingPV_437_na	.	CentralTrackingPV	Oahu	52000.0	4.7634849612	.
Oahu_CentralTrackingPV_438_na	.	CentralTrackingPV	Oahu	52000.0	6.9657523194	.
Oahu_CentralTrackingPV_439_na	.	CentralTrackingPV	Oahu	52000.0	2.432513223	.
Oahu_CentralTrackingPV_43_na	.	CentralTrackingPV	Oahu	52000.0	33.6526929304	.
Oahu_CentralTrackingPV_440_na	.	CentralTrackingPV	Oahu	52000.0	0.10648827	.
Oahu_CentralTrackingPV_441_na	.	CentralTrackingPV	Oahu	52000.0	1.3735606206	.
Oahu_CentralTrackingPV_442_na	.	CentralTrackingPV	Oahu	52000.0	5.016303411	.
Oahu_CentralTrackingPV_443_na	.	CentralTrackingPV	Oahu	52000.0	7.587645639	.
Oahu_CentralTrackingPV_444_na	.	CentralTrackingPV	Oahu	52000.0	9.8832334188	.
Oahu_CentralTrackingPV_445_na	.	CentralTrackingPV	Oahu	52000.0	31.1437338979	.
Oahu_CentralTrackingPV_446_na	.	CentralTrackingPV	Oahu	52000.0	1.91519074832	.
Oahu_CentralTrackingPV_447_na	.	CentralTrackingPV	Oahu	52000.0	24.057882996	.
Oahu_CentralTrackingPV_448_na	.	CentralTrackingPV	Oahu	52000.0	19.708448366	.
Oahu_CentralTrackingPV_449_na	.	CentralTrackingPV	Oahu	52000.0	0.275620091023	.
Oahu_CentralTrackingPV_44_na	.	CentralTrackingPV	Oahu	52000.0	16.7129794272	.
Oahu_CentralTrackingPV_450_na	.	CentralTrackingPV	Oahu	52000.0	37.8528877213	.
Oahu_CentralTrackingPV_451_na	.	CentralTrackingPV	Oahu	52000.0	19.8386286613	.
Oahu_CentralTrackingPV_452_na	.	CentralTrackingPV	Oahu	52000.0	18.2445611258	.
Oahu_CentralTrackingPV_453_na	.	CentralTrackingPV	Oahu	52000.0	0.66765753894	.
Oahu_CentralTrackingPV_454_na	.	CentralTrackingPV	Oahu	52000.0	12.9883049402	.
Oahu_CentralTrackingPV_455_na	.	CentralTrackingPV	Oahu	52000.0	5.87717725484	.
Oahu_CentralTrackingPV_456_na	.	CentralTrackingPV	Oahu	52000.0	14.4890254824	.
Oahu_CentralTrackingPV_457_na	.	CentralTrackingPV	Oahu	52000.0	1.5768474204	.
Oahu_CentralTrackingPV_458_na	.	CentralTrackingPV	Oahu	52000.0	12.3475755522	.
Oahu_CentralTrackingPV_459_na	.	CentralTrackingPV	Oahu	52000.0	12.100544463	.
Oahu_CentralTrackingPV_45_na	.	CentralTrackingPV	Oahu	52000.0	20.997762287	.
Oahu_CentralTrackingPV_460_na	.	CentralTrackingPV	Oahu	52000.0	25.3676154522	.
Oahu_CentralTrackingPV_461_na	.	CentralTrackingPV	Oahu	52000.0	20.5999389212	.
Oahu_CentralTrackingPV_462_na	.	CentralTrackingPV	Oahu	52000.0	20.9809152815	.
Oahu_CentralTrackingPV_463_na	.	CentralTrackingPV	Oahu	52000.0	10.1621375948	.
Oahu_CentralTrackingPV_464_na	.	CentralTrackingPV	Oahu	52000.0	7.12558104468	.
Oahu_CentralTrackingPV_465_na	.	CentralTrackingPV	Oahu	52000.0	0.18816	.
Oahu_CentralTrackingPV_466_na	.	CentralTrackingPV	Oahu	52000.0	0.31752	.
Oahu_CentralTrackingPV_467_na	.	CentralTrackingPV	Oahu	52000.0	5.3684324148	.
Oahu_CentralTrackingPV_468_na	.	CentralTrackingPV	Oahu	52000.0	12.5136190788	.
Oahu_CentralTrackingPV_469_na	.	CentralTrackingPV	Oahu	52000.0	31.7226101312	.
Oahu_CentralTrackingPV_46_na	.	CentralTrackingPV	Oahu	52000.0	30.2226226898	.
Oahu_CentralTrackingPV_470_na	.	CentralTrackingPV	Oahu	52000.0	6.45082583712	.
Oahu_CentralTrackingPV_471_na	.	CentralTrackingPV	Oahu	52000.0	2.67133497666	.
Oahu_CentralTrackingPV_472_na	.	CentralTrackingPV	Oahu	52000.0	40.0013908938	.
Oahu_CentralTrackingPV_473_na	.	CentralTrackingPV	Oahu	52000.0	8.25349337568	.
Oahu_CentralTrackingPV_474_na	.	CentralTrackingPV	Oahu	52000.0	6.7812544128	.
Oahu_CentralTrackingPV_475_na	.	CentralTrackingPV	Oahu	52000.0	0.011050578	.
Oahu_CentralTrackingPV_476_na	.	CentralTrackingPV	Oahu	52000.0	0.77047884102	.
Oahu_CentralTrackingPV_477_na	.	CentralTrackingPV	Oahu	52000.0	12.3739118605	.
Oahu_CentralTrackingPV_478_na	.	CentralTrackingPV	Oahu	52000.0	4.13844482436	.
Oahu_CentralTrackingPV_479_na	.	CentralTrackingPV	Oahu	52000.0	41.9584962149	.
Oahu_CentralTrackingPV_47_na	.	CentralTrackingPV	Oahu	52000.0	51.4408272647	.
Oahu_CentralTrackingPV_480_na	.	CentralTrackingPV	Oahu	52000.0	40.2175874747	.
Oahu_CentralTrackingPV_481_na	.	CentralTrackingPV	Oahu	52000.0	7.84007881356	.
Oahu_CentralTrackingPV_482_na	.	CentralTrackingPV	Oahu	52000.0	3.5803754238	.
Oahu_CentralTrackingPV_483_na	.	CentralTrackingPV	Oahu	52000.0	5.743879764	.
Oahu_CentralTrackingPV_484_na	.	CentralTrackingPV	Oahu	52000.0	0.0309606108	.
Oahu_CentralTrackingPV_485_na	.	CentralTrackingPV	Oahu	52000.0	11.1991410804	.
Oahu_CentralTrackingPV_486_na	.	CentralTrackingPV	Oahu	52000.0	0.0241179372	.
Oahu_CentralTrackingPV_487_na	.	CentralTrackingPV	Oahu	52000.0	0.00588	.
Oahu_CentralTrackingPV_488_na	.	CentralTrackingPV	Oahu	52000.0	12.7229731037	.
Oahu_CentralTrackingPV_489_na	.	CentralTrackingPV	Oahu	52000.0	14.8499949662	.
Oahu_CentralTrackingPV_48_na	.	CentralTrackingPV	Oahu	52000.0	17.1847471211	.
Oahu_CentralTrackingPV_490_na	.	CentralTrackingPV	Oahu	52000.0	6.36208508292	.
Oahu_CentralTrackingPV_491_na	.	CentralTrackingPV	Oahu	52000.0	7.84306033812	.
Oahu_CentralTrackingPV_492_na	.	CentralTrackingPV	Oahu	52000.0	2.34326242584	.
Oahu_CentralTrackingPV_493_na	.	CentralTrackingPV	Oahu	52000.0	0.04704	.
Oahu_CentralTrackingPV_494_na	.	CentralTrackingPV	Oahu	52000.0	5.27414197136	.
Oahu_CentralTrackingPV_495_na	.	CentralTrackingPV	Oahu	52000.0	21.4355956483	.
Oahu_CentralTrackingPV_496_na	.	CentralTrackingPV	Oahu	52000.0	26.7607637934	.
Oahu_CentralTrackingPV_497_na	.	CentralTrackingPV	Oahu	52000.0	13.0498355887	.
Oahu_CentralTrackingPV_498_na	.	CentralTrackingPV	Oahu	52000.0	6.1791636984	.
Oahu_CentralTrackingPV_499_na	.	CentralTrackingPV	Oahu	52000.0	33.6769891492	.
Oahu_CentralTrackingPV_49_na	.	CentralTrackingPV	Oahu	52000.0	0.02352	.
Oahu_CentralTrackingPV_4_na	.	CentralTrackingPV	Oahu	52000.0	28.168672581	.
Oahu_CentralTrackingPV_500_na	.	CentralTrackingPV	Oahu	52000.0	6.35300621004	.
Oahu_CentralTrackingPV_501_na	.	CentralTrackingPV	Oahu	52000.0	4.5906655872	.
Oahu_CentralTrackingPV_502_na	.	CentralTrackingPV	Oahu	52000.0	9.07452315	.
Oahu_CentralTrackingPV_503_na	.	CentralTrackingPV	Oahu	52000.0	37.9672500228	.
Oahu_CentralTrackingPV_504_na	.	CentralTrackingPV	Oahu	52000.0	21.4669163621	.
Oahu_CentralTrackingPV_505_na	.	CentralTrackingPV	Oahu	52000.0	8.69333291652	.
Oahu_CentralTrackingPV_506_na	.	CentralTrackingPV	Oahu	52000.0	26.4473357148	.
Oahu_CentralTrackingPV_507_na	.	CentralTrackingPV	Oahu	52000.0	22.0635262403	.
Oahu_CentralTrackingPV_508_na	.	CentralTrackingPV	Oahu	52000.0	10.3633278865	.
Oahu_CentralTrackingPV_509_na	.	CentralTrackingPV	Oahu	52000.0	33.6283299912	.
Oahu_CentralTrackingPV_50_na	.	CentralTrackingPV	Oahu	52000.0	0.0198154236	.
Oahu_CentralTrackingPV_510_na	.	CentralTrackingPV	Oahu	52000.0	12.4806136157	.
Oahu_CentralTrackingPV_511_na	.	CentralTrackingPV	Oahu	52000.0	3.8302550202	.
Oahu_CentralTrackingPV_512_na	.	CentralTrackingPV	Oahu	52000.0	0.1692384246	.
Oahu_CentralTrackingPV_513_na	.	CentralTrackingPV	Oahu	52000.0	0.51156	.
Oahu_CentralTrackingPV_514_na	.	CentralTrackingPV	Oahu	52000.0	9.68105907384	.
Oahu_CentralTrackingPV_515_na	.	CentralTrackingPV	Oahu	52000.0	9.93935859504	.
Oahu_CentralTrackingPV_516_na	.	CentralTrackingPV	Oahu	52000.0	3.82130905237	.
Oahu_CentralTrackingPV_517_na	.	CentralTrackingPV	Oahu	52000.0	3.79602418213	.
Oahu_CentralTrackingPV_518_na	.	CentralTrackingPV	Oahu	52000.0	7.6811400204	.
Oahu_CentralTrackingPV_519_na	.	CentralTrackingPV	Oahu	52000.0	18.6772563491	.
Oahu_CentralTrackingPV_51_na	.	CentralTrackingPV	Oahu	52000.0	39.5937364091	.
Oahu_CentralTrackingPV_520_na	.	CentralTrackingPV	Oahu	52000.0	20.8848717731	.
Oahu_CentralTrackingPV_521_na	.	CentralTrackingPV	Oahu	52000.0	0.02352	.
Oahu_CentralTrackingPV_522_na	.	CentralTrackingPV	Oahu	52000.0	2.3428220256	.
Oahu_CentralTrackingPV_523_na	.	CentralTrackingPV	Oahu	52000.0	15.662756461	.
Oahu_CentralTrackingPV_524_na	.	CentralTrackingPV	Oahu	52000.0	17.8577801648	.
Oahu_CentralTrackingPV_525_na	.	CentralTrackingPV	Oahu	52000.0	11.1792991145	.
Oahu_CentralTrackingPV_526_na	.	CentralTrackingPV	Oahu	52000.0	1.30199190131	.
Oahu_CentralTrackingPV_527_na	.	CentralTrackingPV	Oahu	52000.0	0.4389444549	.
Oahu_CentralTrackingPV_528_na	.	CentralTrackingPV	Oahu	52000.0	30.4446189676	.
Oahu_CentralTrackingPV_529_na	.	CentralTrackingPV	Oahu	52000.0	12.0229115756	.
Oahu_CentralTrackingPV_52_na	.	CentralTrackingPV	Oahu	52000.0	58.200573884	.
Oahu_CentralTrackingPV_530_na	.	CentralTrackingPV	Oahu	52000.0	25.3238460787	.
Oahu_CentralTrackingPV_531_na	.	CentralTrackingPV	Oahu	52000.0	11.7021166038	.
Oahu_CentralTrackingPV_532_na	.	CentralTrackingPV	Oahu	52000.0	1.52914704936	.
Oahu_CentralTrackingPV_533_na	.	CentralTrackingPV	Oahu	52000.0	5.04144016228	.
Oahu_CentralTrackingPV_534_na	.	CentralTrackingPV	Oahu	52000.0	3.42259986928	.
Oahu_CentralTrackingPV_535_na	.	CentralTrackingPV	Oahu	52000.0	11.7980904871	.
Oahu_CentralTrackingPV_536_na	.	CentralTrackingPV	Oahu	52000.0	34.9380702854	.
Oahu_CentralTrackingPV_537_na	.	CentralTrackingPV	Oahu	52000.0	23.7607580053	.
Oahu_CentralTrackingPV_538_na	.	CentralTrackingPV	Oahu	52000.0	6.75525577524	.
Oahu_CentralTrackingPV_539_na	.	CentralTrackingPV	Oahu	52000.0	4.3171119642	.
Oahu_CentralTrackingPV_53_na	.	CentralTrackingPV	Oahu	52000.0	7.42511692356	.
Oahu_CentralTrackingPV_540_na	.	CentralTrackingPV	Oahu	52000.0	0.468078782447	.
Oahu_CentralTrackingPV_541_na	.	CentralTrackingPV	Oahu	52000.0	2.62937079846	.
Oahu_CentralTrackingPV_542_na	.	CentralTrackingPV	Oahu	52000.0	4.556438754	.
Oahu_CentralTrackingPV_543_na	.	CentralTrackingPV	Oahu	52000.0	29.5886877829	.
Oahu_CentralTrackingPV_544_na	.	CentralTrackingPV	Oahu	52000.0	5.60980977698	.
Oahu_CentralTrackingPV_545_na	.	CentralTrackingPV	Oahu	52000.0	17.6051967386	.
Oahu_CentralTrackingPV_546_na	.	CentralTrackingPV	Oahu	52000.0	12.298723836	.
Oahu_CentralTrackingPV_547_na	.	CentralTrackingPV	Oahu	52000.0	9.7208904702	.
Oahu_CentralTrackingPV_548_na	.	CentralTrackingPV	Oahu	52000.0	3.5582467494	.
Oahu_CentralTrackingPV_549_na	.	CentralTrackingPV	Oahu	52000.0	0.663366948804	.
